"date.mated"	"IDf"	"IDm"	"host"	"IDo"	"Whost"	"dev.dur.o"	"sex"	"Wo"	"WH"	"ord.f"
"13.3.18"	"d118"	"s31"	"C"	"C-118-2"	331.394	35	"m"	2.467	0.823774890035446	2
"13.3.18"	"d118"	"s31"	"C"	"C-118-4"	326.171	32	"m"	3.437	0.705219579350416	2
"13.3.18"	"d118"	"s31"	"C"	"C-118-10"	198.955	30	"m"	3.195	-2.18241825409909	2
"13.3.18"	"d119"	"s32"	"C"	"C-119-1"	269.555	31	"m"	3.812	-0.579890026191162	2
"13.3.18"	"d119"	"s32"	"C"	"C-119-5"	315.183	30	"m"	4.011	0.455806262519646	2
"13.3.18"	"d120"	"s33"	"C"	"C-120-1"	315.775	34	"m"	3.655	0.469243892985956	2
"13.3.18"	"d120"	"s33"	"C"	"C-120-5"	329.309	35	"m"	4.308	0.776448100301905	2
"13.3.18"	"d123"	"s36"	"C"	"C-123-3"	315.598	30	"m"	3.507	0.465226223066131	2
"13.3.18"	"d123"	"s36"	"C"	"C-123-6"	284.168	30	"m"	3.862	-0.248193921454355	2
"13.3.18"	"d123"	"s36"	"C"	"C-123-7"	279.904	33	"m"	3.526	-0.344981178731967	2
"13.3.18"	"d123"	"s36"	"C"	"C-123-8"	282.788	30	"m"	3.602	-0.279518127608929	2
"13.3.18"	"d123"	"s36"	"C"	"C-123-10"	262.662	31	"m"	3.393	-0.73635216606325	2
"13.3.18"	"d124"	"s37"	"C"	"C-124-3"	284.537	32	"m"	3.287	-0.239818101113024	2
"13.3.18"	"d124"	"s37"	"C"	"C-124-5"	342.977	30	"m"	3.237	1.08669393343286	2
"13.3.18"	"d124"	"s37"	"C"	"C-124-8"	257.756	30	"m"	3.328	-0.847711988812773	2
"13.3.18"	"d125"	"s38"	"C"	"C-125-1"	288.333	32	"m"	2.484	-0.153653835487831	2
"13.3.18"	"d125"	"s38"	"C"	"C-125-2"	279.802	32	"m"	2.479	-0.347296446143392	2
"13.3.18"	"d125"	"s38"	"C"	"C-125-4"	376.654	30	"m"	3.225	1.85111805710503	2
"13.3.18"	"d125"	"s38"	"C"	"C-125-5"	304.652	31	"m"	4.445	0.216766251640065	2
"13.3.18"	"d125"	"s38"	"C"	"C-125-6"	310.157	32	"m"	2.484	0.341722595756682	2
"13.3.18"	"d125"	"s38"	"C"	"C-125-7"	157.31	31	"m"	3.058	-3.12770562026376	2
"13.3.18"	"d125"	"s38"	"C"	"C-125-8"	318.877	30	"m"	2.71	0.539655260733412	2
"13.3.18"	"d126"	"s39"	"C"	"C-126-2"	335.48	30	"m"	3.171	0.91652177869312	2
"13.3.18"	"d126"	"s39"	"C"	"C-126-4"	308.276	33	"m"	3.154	0.299026340845991	2
"13.3.18"	"d129"	"s27"	"C"	"C-129-3"	354.597	29	"m"	3.484	1.35045282873442	3
"13.3.18"	"d130"	"s28"	"C"	"C-130-4"	264.683	30	"m"	3.184	-0.690478093136877	3
"13.3.18"	"d130"	"s28"	"C"	"C-130-5"	323.223	30	"m"	3.07	0.63830381142021	3
"13.3.18"	"d132"	"s30"	"C"	"C-132-2"	291.546	32	"m"	3.779	-0.0807229120279429	3
"13.3.18"	"d132"	"s30"	"C"	"C-132-3"	328.293	35	"m"	2.225	0.753386220988102	3
"13.3.18"	"d132"	"s30"	"C"	"C-132-4"	268.908	30	"m"	4.149	-0.594576085163633	3
"13.3.18"	"d132"	"s30"	"C"	"C-132-6"	312.483	31	"m"	3.104	0.394519772217218	3
"13.3.18"	"d132"	"s30"	"C"	"C-132-8"	337.29	31	"m"	2.981	0.957606425895859	3
"13.3.18"	"d135"	"s33"	"C"	"C-135-1"	344.934	29	"m"	3.913	1.13111528955207	3
"13.3.18"	"d135"	"s33"	"C"	"C-135-3"	307.3	31	"m"	3.171	0.276872409536669	3
"13.3.18"	"d138"	"s36"	"C"	"C-138-2"	420.285	30	"m"	3.415	2.84148504169216	3
"13.3.18"	"d138"	"s36"	"C"	"C-138-3"	331.404	31	"m"	3.485	0.824001877036566	3
"13.3.18"	"d138"	"s36"	"C"	"C-138-5"	319.567	33	"m"	3.162	0.5553173638107	3
"13.3.18"	"d138"	"s36"	"C"	"C-138-7"	300.689	32	"m"	3.272	0.126811303096168	3
"13.3.18"	"d139"	"s37"	"C"	"C-139-7"	286.769	30	"m"	3.125	-0.189154602463016	3
"13.3.18"	"d140"	"s38"	"C"	"C-140-1"	375.323	31	"m"	2.766	1.82090608725595	3
"13.3.18"	"d140"	"s38"	"C"	"C-140-3"	344.962	30	"m"	2.861	1.1317508531552	3
"13.3.18"	"d140"	"s38"	"C"	"C-140-4"	317.571	31	"m"	2.2	0.510010758387127	3
"13.3.18"	"d141"	"s39"	"C"	"C-141-3"	242.265	30	"m"	2.807	-1.19933755224793	3
"13.3.18"	"d141"	"s39"	"C"	"C-141-5"	212.679	31	"m"	3.545	-1.87090129376186	3
"13.3.18"	"d141"	"s39"	"C"	"C-141-7"	296.517	35	"m"	2.967	0.0321123262288606	3
"13.3.18"	"d141"	"s39"	"C"	"C-141-8"	350.106	33	"m"	4.447	1.24851296653138	3
"13.3.18"	"d142"	"s25"	"C"	"C-142-3"	267.107	30	"m"	3.048	-0.635456444065363	4
"13.3.18"	"d142"	"s25"	"C"	"C-142-8"	253.536	30	"m"	3.99	-0.943500503285456	4
"13.3.18"	"d144"	"s27"	"C"	"C-144-1"	340.537	30	"m"	3.333	1.03130910515956	4
"13.3.18"	"d144"	"s27"	"C"	"C-144-3"	358.549	30	"m"	4.017	1.44015809157709	4
"13.3.18"	"d144"	"s27"	"C"	"C-144-4"	314.485	35	"m"	3.438	0.439962569841463	4
"13.3.18"	"d144"	"s27"	"C"	"C-144-6"	317.627	31	"m"	2.88	0.511281885593399	4
"13.3.18"	"d144"	"s27"	"C"	"C-144-9"	320.166	33	"m"	2.369	0.568913885177794	4
"13.3.18"	"d146"	"s29"	"C"	"C-146-1"	298.451	33	"m"	3.328	0.0760116122454892	4
"13.3.18"	"d147"	"s30"	"C"	"C-147-7"	286.87	35	"m"	2.883	-0.186862033751703	4
"13.3.18"	"d147"	"s30"	"C"	"C-147-8"	195.089	31	"m"	3.847	-2.27017142873213	4
"13.3.18"	"d147"	"s30"	"C"	"C-147-9"	186.114	31	"m"	3.598	-2.47389226223742	4
"13.3.18"	"d148"	"s31"	"C"	"C-148-1"	267.437	31	"m"	3.306	-0.6279658730284	4
"13.3.18"	"d148"	"s31"	"C"	"C-148-4"	173.511	31	"m"	3.683	-2.75996397974908	4
"13.3.18"	"d148"	"s31"	"C"	"C-148-5"	340.679	30	"m"	3.079	1.03453232057546	4
"13.3.18"	"d148"	"s31"	"C"	"C-148-6"	370.96	30	"m"	3.239	1.72187165866725	4
"13.3.18"	"d148"	"s31"	"C"	"C-148-8"	271.08	30	"m"	3.256	-0.545274508520347	4
"13.3.18"	"d150"	"s33"	"C"	"C-150-1"	312.825	31	"m"	3.43	0.402282727655525	4
"13.3.18"	"d150"	"s33"	"C"	"C-150-2"	265.914	30	"m"	3.597	-0.662535993298992	4
"13.3.18"	"d150"	"s33"	"C"	"C-150-3"	295.425	36	"m"	2.004	0.00732534570654566	4
"13.3.18"	"d152"	"s36"	"C"	"C-152-4"	305.363	30	"m"	3.756	0.232905027419704	4
"13.3.18"	"d152"	"s36"	"C"	"C-152-5"	249.92	29	"m"	3.43	-1.02557900289049	4
"13.3.18"	"d152"	"s36"	"C"	"C-152-8"	273.802	30	"m"	3.681	-0.483488646815454	4
"13.3.18"	"d156"	"s39"	"C"	"C-156-5"	287.793	30	"m"	3.557	-0.165911133548317	4
"13.3.18"	"d156"	"s39"	"C"	"C-156-6"	339.498	32	"m"	2.929	1.00772515574318	4
"13.3.18"	"d156"	"s39"	"C"	"C-156-8"	282.094	31	"m"	3.166	-0.295271025486665	4
"14.3.18"	"d157"	"s40"	"C"	"C-157-2"	305.742	32	"m"	3.111	0.241507834762157	1
"14.3.18"	"d157"	"s40"	"C"	"C-157-3"	284.501	32	"m"	2.714	-0.240635254317056	1
"14.3.18"	"d157"	"s40"	"C"	"C-157-4"	275.659	32	"m"	3.181	-0.441337160707451	1
"14.3.18"	"d158"	"s41"	"C"	"C-158-2"	310.284	32	"m"	3.465	0.344605330670907	1
"14.3.18"	"d158"	"s41"	"C"	"C-158-3"	206.602	29	"m"	3.859	-2.00884129434255	1
"14.3.18"	"d158"	"s41"	"C"	"C-158-5"	329.648	32	"m"	3.335	0.784142959639876	1
"14.3.18"	"d158"	"s41"	"C"	"C-158-6"	329.234	32	"m"	4.094	0.774745697793503	1
"14.3.18"	"d160"	"s43"	"C"	"C-160-1"	308.546	35	"m"	2.223	0.305154989876233	1
"14.3.18"	"d160"	"s43"	"C"	"C-160-4"	313.327	34	"m"	2.879	0.413677475111755	1
"14.3.18"	"d161"	"s44"	"C"	"C-161-3"	294.057	32	"m"	3.243	-0.0237264760466844	1
"14.3.18"	"d161"	"s44"	"C"	"C-161-5"	309.058	32	"m"	3.946	0.316776724333582	1
"14.3.18"	"d163"	"s46"	"C"	"C-163-4"	323.632	32	"m"	3.733	0.647587579766022	1
"14.3.18"	"d163"	"s46"	"C"	"C-163-6"	314.558	31	"m"	3.308	0.441619574949639	1
"14.3.18"	"d164"	"s47"	"C"	"C-164-1"	321.972	29	"m"	3.72	0.609907737580084	1
"14.3.18"	"d165"	"s48"	"C"	"C-165-4"	305.666	32	"m"	3.841	0.239782733553643	1
"14.3.18"	"d165"	"s48"	"C"	"C-165-5"	325.709	29	"m"	3.594	0.694732779898667	1
"14.3.18"	"d165"	"s48"	"C"	"C-165-6"	272.997	30	"m"	3.469	-0.501761100405622	1
"14.3.18"	"d165"	"s48"	"C"	"C-165-9"	235.909	30	"m"	4.167	-1.34361049015986	1
"14.3.18"	"d167"	"s50"	"C"	"C-167-1"	336.627	32	"m"	3.887	0.942557187721596	1
"14.3.18"	"d167"	"s50"	"C"	"C-167-3"	303.467	31	"m"	3.437	0.189868292007332	1
"14.3.18"	"d167"	"s50"	"C"	"C-167-7"	297.612	31	"m"	3.006	0.0569674028515126	1
"14.3.18"	"d168"	"s51"	"C"	"C-168-1"	300.822	31	"m"	3.593	0.129830230211065	1
"14.3.18"	"d168"	"s51"	"C"	"C-168-2"	203.17	30	"m"	4.134	-2.08674323312697	1
"14.3.18"	"d168"	"s51"	"C"	"C-168-3"	170.684	30	"m"	4.17	-2.82413320496574	1
"14.3.18"	"d168"	"s51"	"C"	"C-168-4"	317.112	31	"m"	4.146	0.499592055035714	1
"14.3.18"	"d168"	"s51"	"C"	"C-168-6"	271.876	31	"m"	4.095	-0.527206343231187	1
"14.3.18"	"d169"	"s52"	"C"	"C-169-1"	349.369	31	"m"	4.054	1.23178402454883	1
"14.3.18"	"d170"	"s53"	"C"	"C-170-1"	361.628	30	"m"	2.447	1.51004738922197	1
"14.3.18"	"d170"	"s53"	"C"	"C-170-4"	299.807	30	"m"	3.427	0.106791049597375	1
"14.3.18"	"d171"	"s54"	"C"	"C-171-1"	299.627	30	"m"	3.74	0.102705283577213	1
"14.3.18"	"d171"	"s54"	"C"	"C-171-3"	329.692	30	"m"	3.269	0.785141702444804	1
"14.3.18"	"d174"	"s40"	"C"	"C-174-5"	273.432	30	"m"	3.249	-0.491887165856898	2
"14.3.18"	"d175"	"s41"	"C"	"C-175-1"	314.6383	31	"m"	2.917	0.443442280568634	2
"14.3.18"	"d175"	"s41"	"C"	"C-175-3"	290.991	30	"m"	3.891	-0.0933206905901088	2
"14.3.18"	"d175"	"s41"	"C"	"C-175-6"	335.329	32	"m"	3.171	0.913094274976207	2
"14.3.18"	"d175"	"s41"	"C"	"C-175-7"	164.712	30	"m"	3.748	-2.95968984203466	2
"14.3.18"	"d175"	"s41"	"C"	"C-175-8"	271.693	30	"m"	3.873	-0.531360205351685	2
"14.3.18"	"d176"	"s42"	"C"	"C-176-5"	273.479	32	"m"	3.661	-0.490820326951634	2
"14.3.18"	"d177"	"s43"	"C"	"C-177-1"	295.111	33	"m"	3.495	0.000197953871373925	2
"14.3.18"	"d177"	"s43"	"C"	"C-177-3"	320.345	32	"m"	2.694	0.572976952497844	2
"14.3.18"	"d177"	"s43"	"C"	"C-177-4"	306.99	36	"m"	2.474	0.269835812501945	2
"14.3.18"	"d177"	"s43"	"C"	"C-177-5"	296.589	33	"m"	3.048	0.0337466326369254	2
"14.3.18"	"d177"	"s43"	"C"	"C-177-10"	216.985	32	"m"	3.36	-1.77316069107955	2
"14.3.18"	"d178"	"s44"	"C"	"C-178-1"	325.293	32	"m"	3.551	0.685290120652071	2
"14.3.18"	"d178"	"s44"	"C"	"C-178-2"	288.053	32	"m"	3.864	-0.160009471519195	2
"14.3.18"	"d178"	"s44"	"C"	"C-178-7"	309.562	36	"m"	3.915	0.328216869190036	2
"14.3.18"	"d178"	"s44"	"C"	"C-178-10"	313.646	31	"m"	3.291	0.420918360447486	2
"14.3.18"	"d179"	"s45"	"C"	"C-179-2"	334.461	32	"m"	3.769	0.893391803278982	2
"14.3.18"	"d179"	"s45"	"C"	"C-179-5"	323.007	30	"m"	3.508	0.633400892196015	2
"14.3.18"	"d180"	"s46"	"C"	"C-180-4"	309.096	32	"m"	3.419	0.317639274937839	2
"14.3.18"	"d180"	"s46"	"C"	"C-180-5"	316.807	32	"m"	3.099	0.492668951501551	2
"14.3.18"	"d180"	"s46"	"C"	"C-180-6"	315.83	31	"m"	3.165	0.470492321492116	2
"14.3.18"	"d181"	"s57"	"C"	"C-181-2"	331.166	30	"m"	4.005	0.818599586409907	1
"14.3.18"	"d181"	"s57"	"C"	"C-181-3"	336.276	33	"m"	4.792	0.934589943982281	1
"14.3.18"	"d181"	"s57"	"C"	"C-181-5"	338.609	31	"m"	3.079	0.9875460113436	1
"14.3.18"	"d181"	"s57"	"C"	"C-181-7"	270.596	32	"m"	3.552	-0.55626067937456	1
"14.3.18"	"d181"	"s57"	"C"	"C-181-9"	282.099	36	"m"	2.057	-0.295157531986105	1
"14.3.18"	"d182"	"s58"	"C"	"C-182-4"	292.163	30	"m"	3.796	-0.0667178140588321	1
"14.3.18"	"d182"	"s58"	"C"	"C-182-7"	299.247	31	"m"	3.759	0.0940797775346493	1
"14.3.18"	"d182"	"s58"	"C"	"C-182-8"	338.3	31	"m"	4.091	0.98053211300899	1
"14.3.18"	"d183"	"s47"	"C"	"C-183-1"	311.15	31	"m"	3.366	0.364262404967908	2
"14.3.18"	"d183"	"s47"	"C"	"C-183-7"	278.066	31	"m"	3.533	-0.386701389537843	2
"14.3.18"	"d183"	"s47"	"C"	"C-183-8"	325.017	32	"m"	3.033	0.679025279421156	2
"14.3.18"	"d184"	"s48"	"C"	"C-184-1"	260.242	31	"m"	3.214	-0.791283020334314	2
"14.3.18"	"d184"	"s48"	"C"	"C-184-3"	355.03	30	"m"	3.223	1.36028136588292	2
"14.3.18"	"d184"	"s48"	"C"	"C-184-4"	330.645	32	"m"	2.755	0.80677356365155	2
"14.3.18"	"d184"	"s48"	"C"	"C-184-6"	328.608	30	"m"	3.782	0.760536311523385	2
"14.3.18"	"d188"	"s52"	"C"	"C-188-2"	296.252	32	"m"	2.631	0.0260971706991782	2
"14.3.18"	"d188"	"s52"	"C"	"C-188-3"	292.301	31	"m"	2.719	-0.0635853934433752	2
"14.3.18"	"d190"	"s54"	"C"	"C-190-5"	158.837	30	"m"	3.169	-3.09304470519273	2
"14.3.18"	"d190"	"s54"	"C"	"C-190-8"	225.216	33	"m"	3.454	-1.58632769045759	2
"14.3.18"	"d190"	"s54"	"C"	"C-190-9"	225.024	34	"m"	2.708	-1.5906858408791	2
"14.3.18"	"d191"	"s55"	"C"	"C-191-4"	324.213	32	"m"	3.563	0.6607755245311	2
"14.3.18"	"d191"	"s55"	"C"	"C-191-6"	349.404	31	"m"	4.166	1.23257847905275	2
"14.3.18"	"d192"	"s56"	"C"	"C-192-1"	227.908	29	"m"	3.027	-1.52522278975606	2
"14.3.18"	"d192"	"s56"	"C"	"C-192-2"	261.401	32	"m"	2.875	-0.764975226904495	2
"14.3.18"	"d192"	"s56"	"C"	"C-192-3"	240.015	32	"m"	4.629	-1.25040962749995	2
"14.3.18"	"d192"	"s56"	"C"	"C-192-4"	158.708	30	"m"	3.387	-3.09597283750717	2
"14.3.18"	"d192"	"s56"	"C"	"C-192-5"	320.661	30	"m"	3.353	0.580149741733239	2
"14.3.18"	"d192"	"s56"	"C"	"C-192-7"	192.057	31	"m"	3.574	-2.33899388747174	2
"14.3.18"	"d192"	"s56"	"C"	"C-192-10"	275.815	30	"m"	3.528	-0.437796163489978	2
"14.3.18"	"d193"	"s57"	"C"	"C-193-1"	341.774	32	"m"	3.891	1.05938739719811	2
"14.3.18"	"d193"	"s57"	"C"	"C-193-2"	303.651	30	"m"	3.863	0.194044852827943	2
"14.3.18"	"d193"	"s57"	"C"	"C-193-3"	309.941	30	"m"	3.64	0.336819676532487	2
"14.3.18"	"d193"	"s57"	"C"	"C-193-5"	315.14	31	"m"	3.378	0.454830218414829	2
"14.3.18"	"d193"	"s57"	"C"	"C-193-6"	359.222	30	"m"	3.787	1.45543431675247	2
"14.3.18"	"d193"	"s57"	"C"	"C-193-7"	333.631	32	"m"	2.815	0.874551882186012	2
"14.3.18"	"d193"	"s57"	"C"	"C-193-8"	307.387	33	"m"	3.836	0.278847196446413	2
"14.3.18"	"d193"	"s57"	"C"	"C-193-9"	292.498	31	"m"	3.314	-0.0591137495213091	2
"14.3.18"	"d194"	"s58"	"C"	"C-194-3"	247.956	30	"m"	3.584	-1.07015924991047	2
"14.3.18"	"d194"	"s58"	"C"	"C-194-4"	327.311	32	"m"	2.414	0.731096097478107	2
"14.3.18"	"d194"	"s58"	"C"	"C-194-5"	321.271	33	"m"	3.095	0.593995948801565	2
"14.3.18"	"d194"	"s58"	"C"	"C-194-6"	289.075	30	"m"	4.091	-0.136811400004721	2
"14.3.18"	"d194"	"s58"	"C"	"C-194-8"	300.173	31	"m"	3.201	0.115098773838371	2
"14.3.18"	"d196"	"s41"	"C"	"C-196-2"	250.23	30	"m"	3.91	-1.01854240585576	3
"14.3.18"	"d196"	"s41"	"C"	"C-196-5"	301.181	30	"m"	3.707	0.137979063551277	3
"14.3.18"	"d196"	"s41"	"C"	"C-196-6"	253.214	32	"m"	3.246	-0.950809484721524	3
"14.3.18"	"d197"	"s42"	"C"	"C-197-1"	327.592	31	"m"	3.182	0.737474432209582	3
"14.3.18"	"d198"	"s43"	"C"	"C-198-1"	267.761	36	"m"	3.021	-0.620611494192108	3
"14.3.18"	"d198"	"s43"	"C"	"C-198-2"	343.314	30	"m"	3.303	1.09434339537061	3
"14.3.18"	"d198"	"s43"	"C"	"C-198-6"	290.124	30	"m"	3.6	-0.113000463587221	3
"14.3.18"	"d199"	"s44"	"C"	"C-199-6"	258.966	32	"m"	3.85	-0.82024656167724	3
"14.3.18"	"d200"	"s45"	"C"	"C-200-5"	338.568	34	"m"	2.354	0.986615364639008	3
"14.3.18"	"d203"	"s48"	"C"	"C-203-1"	279.224	31	"m"	3.258	-0.360416294808135	3
"14.3.18"	"d203"	"s48"	"C"	"C-203-2"	301.032	31	"m"	3.413	0.134596957234587	3
"14.3.18"	"d205"	"s50"	"C"	"C-205-2"	269.396	31	"m"	3.577	-0.583499119508972	3
"14.3.18"	"d205"	"s50"	"C"	"C-205-6"	251.759	31	"m"	3.741	-0.983836093384499	3
"14.3.18"	"d205"	"s50"	"C"	"C-205-8"	296.095	31	"m"	3.371	0.022533474781593	3
"14.3.18"	"d206"	"s51"	"C"	"C-206-1"	246.338	31	"m"	3.71	-1.10688574669171	3
"14.3.18"	"d206"	"s51"	"C"	"C-206-5"	318.919	31	"m"	3.025	0.540608606138116	3
"14.3.18"	"d206"	"s51"	"C"	"C-206-6"	315.346	32	"m"	3.976	0.459506150637904	3
"14.3.18"	"d206"	"s51"	"C"	"C-206-8"	326.244	30	"m"	3.738	0.706876584458593	3
"14.3.18"	"d209"	"s54"	"C"	"C-209-1"	279.3	33	"m"	3.659	-0.358691193599621	3
"14.3.18"	"d209"	"s54"	"C"	"C-209-2"	387.085	30	"m"	3.32	2.08788819797341	3
"14.3.18"	"d209"	"s54"	"C"	"C-209-3"	323.181	31	"m"	3.069	0.637350466015504	3
"14.3.18"	"d211"	"s56"	"C"	"C-211-2"	311.425	30	"m"	3.778	0.370504547498711	3
"14.3.18"	"d211"	"s56"	"C"	"C-211-3"	308.493	29	"m"	3.344	0.303951958770297	3
"14.3.18"	"d211"	"s56"	"C"	"C-211-4"	264.835	31	"m"	3.672	-0.687027890719852	3
"14.3.18"	"d211"	"s56"	"C"	"C-211-5"	272.978	31	"m"	3.262	-0.502192375707751	3
"14.3.18"	"d211"	"s56"	"C"	"C-211-8"	290.141	31	"m"	3.762	-0.112614585685317	3
"14.3.18"	"d217"	"s43"	"C"	"C-217-3"	319.553	29	"m"	4.201	0.554999582009131	4
"14.3.18"	"d217"	"s43"	"C"	"C-217-4"	332.145	31	"m"	4.462	0.840821613819565	4
"14.3.18"	"d222"	"s48"	"C"	"C-222-2"	317.317	32	"m"	3.323	0.504245288558676	4
"14.3.18"	"d222"	"s48"	"C"	"C-222-5"	269.829	31	"m"	3.046	-0.573670582360471	4
"14.3.18"	"d222"	"s48"	"C"	"C-222-6"	298.226	33	"m"	3.487	0.0709044047202864	4
"14.3.18"	"d222"	"s48"	"C"	"C-222-7"	329.475	31	"m"	3.892	0.780216084520498	4
"14.3.18"	"d222"	"s48"	"C"	"C-222-9"	239.553	32	"m"	3.679	-1.2608964269517	4
"15.3.18"	"d233"	"s59"	"C"	"C-233-1"	258.927	31	"m"	3.392	-0.821131810981608	1
"15.3.18"	"d233"	"s59"	"C"	"C-233-2"	191.595	32	"m"	3.017	-2.34948068692349	1
"15.3.18"	"d233"	"s59"	"C"	"C-233-4"	335.268	30	"m"	3.381	0.911709654269373	1
"15.3.18"	"d233"	"s59"	"C"	"C-233-5"	338.738	30	"m"	3.465	0.99047414365805	1
"15.3.18"	"d235"	"s61"	"C"	"C-235-3"	327.113	31	"m"	3.722	0.726601754855929	1
"15.3.18"	"d235"	"s61"	"C"	"C-235-4"	342.103	30	"m"	3.674	1.06685526953496	1
"15.3.18"	"d235"	"s61"	"C"	"C-235-5"	190.111	31	"m"	3.402	-2.38316555788971	1
"15.3.18"	"d237"	"s63"	"C"	"C-237-2"	316.424	33	"m"	2.733	0.48397534935865	1
"15.3.18"	"d237"	"s63"	"C"	"C-237-3"	312.592	31	"m"	2.685	0.396993930529427	1
"15.3.18"	"d237"	"s63"	"C"	"C-237-4"	309.746	32	"m"	4.184	0.332393430010645	1
"15.3.18"	"d238"	"s64"	"C"	"C-238-2"	333.732	30	"m"	3.663	0.876844450897327	1
"15.3.18"	"d238"	"s64"	"C"	"C-238-5"	271.72	32	"m"	4.463	-0.530747340448659	1
"15.3.18"	"d238"	"s64"	"C"	"C-238-6"	336.31	30	"m"	3.657	0.935361699786089	1
"15.3.18"	"d240"	"s66"	"C"	"C-240-1"	262.563	31	"m"	4.232	-0.738599337374339	1
"15.3.18"	"d240"	"s66"	"C"	"C-240-4"	344.276	31	"m"	3.885	1.11617954487836	1
"15.3.18"	"d242"	"s68"	"C"	"C-242-2"	284.633	30	"m"	3.618	-0.237639025902271	1
"15.3.18"	"d242"	"s68"	"C"	"C-242-3"	373.97	33	"m"	2.756	1.7901947460044	1
"15.3.18"	"d242"	"s68"	"C"	"C-242-4"	343.431	34	"m"	2.645	1.09699914328371	1
"15.3.18"	"d243"	"s69"	"C"	"C-243-1"	329.176	31	"m"	3.973	0.773429173187007	1
"15.3.18"	"d243"	"s69"	"C"	"C-243-2"	341.452	32	"m"	3.957	1.05207841576205	1
"15.3.18"	"d243"	"s69"	"C"	"C-243-3"	240.943	36	"m"	2.861	-1.229345233796	1
"15.3.18"	"d243"	"s69"	"C"	"C-243-4"	299.705	33	"m"	4.326	0.104475782185949	1
"15.3.18"	"d245"	"s71"	"C"	"C-245-3"	215.69	32	"m"	4.046	-1.8025555077246	1
"15.3.18"	"d245"	"s71"	"C"	"C-245-5"	297.652	36	"m"	2.512	0.0578753508559922	1
"15.3.18"	"d246"	"s72"	"C"	"C-246-2"	303.235	32	"m"	3.964	0.184602193581347	1
"15.3.18"	"d247"	"s73"	"C"	"C-247-5"	262.274	31	"m"	3.2	-0.74515926170671	1
"15.3.18"	"d249"	"s75"	"C"	"C-249-2"	319.744	33	"m"	3.315	0.559335033730526	1
"15.3.18"	"d249"	"s75"	"C"	"C-249-6"	279.387	33	"m"	2.938	-0.356716406689877	1
"15.3.18"	"d252"	"s61"	"C"	"C-252-1"	360.53	31	"m"	3.253	1.48512421649898	2
"15.3.18"	"d252"	"s61"	"C"	"C-252-4"	271.292	31	"m"	3.653	-0.540462384096601	2
"15.3.18"	"d252"	"s61"	"C"	"C-252-6"	261.715	31	"m"	3.061	-0.757847835069324	2
"15.3.18"	"d253"	"s62"	"C"	"C-253-1"	226.051	32	"m"	4.295	-1.56737427586406	2
"15.3.18"	"d253"	"s62"	"C"	"C-253-2"	317.624	32	"m"	4.395	0.511213789493064	2
"15.3.18"	"d254"	"s63"	"C"	"C-254-1"	296.285	32	"m"	4.001	0.0268462278028749	2
"15.3.18"	"d255"	"s64"	"C"	"C-255-2"	337.842	33	"m"	3.376	0.970136108357688	2
"15.3.18"	"d255"	"s64"	"C"	"C-255-3"	226.897	30	"m"	3.707	-1.5481711755693	2
"15.3.18"	"d255"	"s64"	"C"	"C-255-4"	291.26	32	"m"	5.061	-0.0872147402599779	2
"15.3.18"	"d255"	"s64"	"C"	"C-255-5"	381.945	32	"m"	4.376	1.97121687939768	2
"15.3.18"	"d256"	"s65"	"C"	"C-256-1"	334.037	32	"m"	4.678	0.883767554431489	2
"15.3.18"	"d258"	"s67"	"C"	"C-258-2"	278.897	34	"m"	4.274	-0.367838769744762	2
"15.3.18"	"d259"	"s68"	"C"	"C-259-1"	286.449	31	"m"	4.112	-0.196418186498859	2
"15.3.18"	"d259"	"s68"	"C"	"C-259-5"	276.86	31	"m"	3.351	-0.414076021872926	2
"15.3.18"	"d261"	"s70"	"C"	"C-261-3"	224.261	32	"m"	4.239	-1.60800494906456	2
"15.3.18"	"d262"	"s71"	"C"	"C-262-1"	309.085	34	"m"	2.926	0.317389589236606	2
"15.3.18"	"d262"	"s71"	"C"	"C-262-3"	370.732	31	"m"	3.434	1.71669635504171	2
"15.3.18"	"d262"	"s71"	"C"	"C-262-6"	317.482	31	"m"	3.799	0.507990574077158	2
"15.3.18"	"d263"	"s72"	"C"	"C-263-2"	299.515	34	"m"	3.023	0.100163029164667	2
"15.3.18"	"d263"	"s72"	"C"	"C-263-4"	307.661	31	"m"	4.061	0.285066640277104	2
"15.3.18"	"d263"	"s72"	"C"	"C-263-6"	235.258	30	"m"	3.655	-1.35838734393278	2
"15.3.18"	"d265"	"s74"	"C"	"C-265-5"	267.646	32	"m"	3.853	-0.62322184470499	2
"15.3.18"	"d266"	"s75"	"C"	"C-266-1"	280.595	36	"m"	2.171	-0.329296376954567	2
"15.3.18"	"d266"	"s75"	"C"	"C-266-2"	365.279	32	"m"	4.049	1.59292034333092	2
"15.3.18"	"d266"	"s75"	"C"	"C-266-4"	262.42	32	"m"	4.174	-0.741845251490356	2
"15.3.18"	"d266"	"s75"	"C"	"C-266-5"	283.334	31	"m"	3.781	-0.267124637347772	2
"15.3.18"	"d267"	"s59"	"C"	"C-267-1"	249.327	32	"m"	4.465	-1.03903933205691	3
"15.3.18"	"d267"	"s59"	"C"	"C-267-3"	194.983	33	"m"	3.071	-2.272577490944	3
"15.3.18"	"d267"	"s59"	"C"	"C-267-5"	320.732	32	"m"	4.61	0.581761349441192	3
