id Weight Body_Length Tail_Length Sex Calendar_year Age Who Cohort Cell ID_Trapping_Session Wolfgruoben Xpos Ypos Year Origin Julian RelativeJulian Mother fitnessR animal Age3 YoungWeight AdWeight Ad1Weight Ad2Weight f LRS BMI
CN10-067 20 106 59 Male 2010 J PW 2010 N39 119 FALSE 385 125 2010 2010-01-01 229 85 CN10-021 0 CN10-067 0 20 NA NA NA 0 0 0.188679245283019
CN10-068 27 102 56 Female 2010 J PW 2010 O39 119 FALSE 385 115 2010 2010-01-01 229 85 CN10-017 1.96834532374101 CN10-068 0 27 NA NA NA 0 3 0.264705882352941
CN10-068 34 112 63 Female 2011 A PW 2010 L35 137 FALSE 345 145 2011 2011-01-01 214 70 CN10-017 1.96834532374101 CN10-068 1 NA 34 34 NA 0 3 0.303571428571429
CN10-068 39 113 57 Female 2011 A GC 2010 P40 133 FALSE 395 105 2011 2011-01-01 178 34 CN10-017 1.96834532374101 CN10-068 1 NA 39 39 NA 0 3 0.345132743362832
CN10-069 37 112 55 Female 2011 A PW 2010 P43 138 FALSE 425 105 2011 2011-01-01 229 85 CN09-052 1.96834532374101 CN10-069 1 NA 37 37 NA 0.078125 3 0.330357142857143
CN10-069 39 115 57 Female 2011 A PW 2010 L44 137 FALSE 435 145 2011 2011-01-01 214 70 CN09-052 1.96834532374101 CN10-069 1 NA 39 39 NA 0.078125 3 0.339130434782609
CN10-069 41 115 48 Female 2012 A GC 2010 K43 144 FALSE 425 155 2012 2012-01-01 179 35 CN09-052 1.96834532374101 CN10-069 2 NA 41 NA 41 0.078125 3 0.356521739130435
CN10-069 38 115 45 Female 2012 A GC 2010 P44 143 FALSE 435 105 2012 2012-01-01 178 34 CN09-052 1.96834532374101 CN10-069 2 NA 38 NA 38 0.078125 3 0.330434782608696
CN10-069 23 99 47 Female 2010 J PW 2010 O42 119 FALSE 415 115 2010 2010-01-01 229 85 CN09-052 1.96834532374101 CN10-069 0 23 NA NA NA 0.078125 3 0.232323232323232
CN10-070 30 100 49 Male 2010 J PW 2010 O43 119 FALSE 425 115 2010 2010-01-01 229 85 CN09-052 0 CN10-070 0 30 NA NA NA 0.078125 0 0.3
CN10-072 20 97 46 Male 2010 J PW 2010 M45 119 FALSE 445 135 2010 2010-01-01 229 85 CN09-106 0 CN10-072 0 20 NA NA NA 0 0 0.206185567010309
CN10-072 22 97 45 Male 2010 J PW 2010 K44 120 FALSE 435 155 2010 2010-01-01 230 86 CN09-106 0 CN10-072 0 22 NA NA NA 0 0 0.22680412371134
CN10-073 19 88 44 Male 2010 J PW 2010 M44 119 FALSE 435 135 2010 2010-01-01 229 85 CN08-089 0 CN10-073 0 19 NA NA NA 0.125 0 0.215909090909091
CN10-074 22 NA NA Male 2010 J PW 2010 P41 119 FALSE 405 105 2010 2010-01-01 229 85 CN10-017 0 CN10-074 0 22 NA NA NA 0 0 NA
CN10-075 46 118 54 Male 2011 A GC 2010 O8 135 FALSE 75 115 2011 2011-01-01 192 48 CN09-052 0.656115107913669 CN10-075 1 NA 46 46 NA 0.078125 1 0.389830508474576
CN10-075 41 116 55 Male 2011 A GC 2010 O37 133 FALSE 365 115 2011 2011-01-01 178 34 CN09-052 0.656115107913669 CN10-075 1 NA 41 41 NA 0.078125 1 0.353448275862069
CN10-075 27 106 52 Male 2010 J PW 2010 P43 119 FALSE 425 105 2010 2010-01-01 229 85 CN09-052 0.656115107913669 CN10-075 0 27 NA NA NA 0.078125 1 0.254716981132075
CN10-075 41 114 56 Male 2011 A GC 2010 P14 132 FALSE 135 105 2011 2011-01-01 166 22 CN09-052 0.656115107913669 CN10-075 1 NA 41 41 NA 0.078125 1 0.359649122807018
CN10-075 NA NA NA Male 2011 A GC 2010 S12 136 FALSE 115 75 2011 2011-01-01 193 49 CN09-052 0.656115107913669 CN10-075 1 NA NA NA NA 0.078125 1 NA
CN10-076 29 107 54 Male 2010 J PW 2010 P45 119 FALSE 445 105 2010 2010-01-01 229 85 CN08-089 0 CN10-076 0 29 NA NA NA 0.125 0 0.271028037383178
CN10-077 23 98 48 Female 2010 J PW 2010 P39 119 FALSE 385 105 2010 2010-01-01 229 85 CN10-017 0 CN10-077 0 23 NA NA NA 0 0 0.23469387755102
CN10-078 28 101 51 Male 2010 J PW 2010 P38 119 FALSE 375 105 2010 2010-01-01 229 85 CN10-017 0 CN10-078 0 28 NA NA NA 0 0 0.277227722772277
CN10-079 21 93 44 Male 2010 J PW 2010 P36 119 FALSE 355 105 2010 2010-01-01 229 85 CN09-078 0 CN10-079 0 21 NA NA NA 0.015625 0 0.225806451612903
CN10-080 19 89 49 Female 2010 J PW 2010 R38 119 FALSE 375 85 2010 2010-01-01 229 85 CN09-078 0 CN10-080 0 19 NA NA NA 0.06640625 0 0.213483146067416
CN10-081 21 92 46 Male 2010 J PW 2010 H32 120 FALSE 315 185 2010 2010-01-01 230 86 CN08-093 0 CN10-081 0 21 NA NA NA 0 0 0.228260869565217
CN10-082 22 94 42 Female 2010 J PW 2010 I38 120 FALSE 375 175 2010 2010-01-01 230 86 CN09-116 0 CN10-082 0 22 NA NA NA 0.03125 0 0.234042553191489
CN10-083 24 94 46 Female 2010 J PW 2010 I39 120 FALSE 385 175 2010 2010-01-01 230 86 CN09-059 0 CN10-083 0 24 NA NA NA 0.015625 0 0.25531914893617
CN10-084 19 88 45 Female 2010 J PW 2010 F38 120 FALSE 375 205 2010 2010-01-01 230 86 CN09-059 0 CN10-084 0 19 NA NA NA 0 0 0.215909090909091
CN10-085 29 102 52 Female 2010 J PW 2010 G41 120 FALSE 405 195 2010 2010-01-01 230 86 CN09-112 0 CN10-085 0 29 NA NA NA 0.078125 0 0.284313725490196
CN10-086 25 94 45 Male 2010 J PW 2010 G43 120 FALSE 425 195 2010 2010-01-01 230 86 CN09-118 0 CN10-086 0 25 NA NA NA 0 0 0.265957446808511
CN10-087 22 90 49 Female 2010 J PW 2010 J44 120 FALSE 435 165 2010 2010-01-01 230 86 CN10-020 0 CN10-087 0 22 NA NA NA 0.126953125 0 0.244444444444444
CN10-089 21 92 48 Female 2010 J PW 2010 J39 120 FALSE 385 165 2010 2010-01-01 230 86 CN09-117 0 CN10-089 0 21 NA NA NA 0.140625 0 0.228260869565217
CN10-090 18 90 49 Male 2010 J PW 2010 J38 120 FALSE 375 165 2010 2010-01-01 230 86 CN09-117 0 CN10-090 0 18 NA NA NA 0.140625 0 0.2
CN10-091 33 NA NA Male 2011 A PW 2010 M41 138 FALSE 405 135 2011 2011-01-01 229 85 CN09-064 1.96834532374101 CN10-091 1 NA 33 33 NA 0.0703125 3 NA
CN10-091 38 107 57 Male 2011 A EP 2010 G39 134 FALSE 385 195 2011 2011-01-01 179 35 CN09-064 1.96834532374101 CN10-091 1 NA 38 38 NA 0.0703125 3 0.355140186915888
CN10-091 40 112 54 Male 2011 A GC 2010 M41 133 FALSE 405 135 2011 2011-01-01 178 34 CN09-064 1.96834532374101 CN10-091 1 NA 40 40 NA 0.0703125 3 0.357142857142857
CN10-091 15 79 41 Male 2010 J PW 2010 L40 120 FALSE 395 145 2010 2010-01-01 230 86 CN09-064 1.96834532374101 CN10-091 0 15 NA NA NA 0.0703125 3 0.189873417721519
CN10-091 38 105 54 Male 2011 A PW 2010 H39 137 FALSE 385 185 2011 2011-01-01 214 70 CN09-064 1.96834532374101 CN10-091 1 NA 38 38 NA 0.0703125 3 0.361904761904762
CN10-092 31 107 57 Male 2010 J PW 2010 L38 120 FALSE 375 145 2010 2010-01-01 230 86 CN09-064 0 CN10-092 0 31 NA NA NA 0.001953125 0 0.289719626168224
CN10-093 26 99 50 Male 2010 J PW 2010 K34 120 FALSE 335 155 2010 2010-01-01 230 86 CN07-113 0 CN10-093 0 26 NA NA NA 0.03125 0 0.262626262626263
CN10-094 19 92 47 Male 2010 J PW 2010 J31 120 FALSE 305 165 2010 2010-01-01 230 86 CN08-093 0 CN10-094 0 19 NA NA NA 0 0 0.206521739130435
CN10-095 17 93 44 Male 2010 J PW 2010 J30 120 FALSE 295 165 2010 2010-01-01 230 86 CN09-138 0 CN10-095 0 17 NA NA NA 0 0 0.182795698924731
CN10-097 15 87 44 Female 2010 J PW 2010 L31 120 FALSE 305 145 2010 2010-01-01 230 86 CN09-138 3.93669064748201 CN10-097 0 15 NA NA NA 0.03125 6 0.172413793103448
CN10-097 34 118 58 Female 2011 A GC 2010 L32 134 FALSE 315 145 2011 2011-01-01 179 35 CN09-138 3.93669064748201 CN10-097 1 NA 34 34 NA 0.03125 6 0.288135593220339
CN10-097 35 112 59 Female 2011 A GC 2010 M31 133 FALSE 305 135 2011 2011-01-01 178 34 CN09-138 3.93669064748201 CN10-097 1 NA 35 35 NA 0.03125 6 0.3125
CN10-098 40 117 61 Female 2011 A PW 2010 N33 138 FALSE 325 125 2011 2011-01-01 229 85 CN09-138 1.31223021582734 CN10-098 1 NA 40 40 NA 0 2 0.341880341880342
CN10-098 34 114 54 Female 2011 A GC 2010 L33 134 FALSE 325 145 2011 2011-01-01 179 35 CN09-138 1.31223021582734 CN10-098 1 NA 34 34 NA 0 2 0.298245614035088
CN10-098 22 101 54 Female 2010 J PW 2010 K33 120 FALSE 325 155 2010 2010-01-01 230 86 CN09-138 1.31223021582734 CN10-098 0 22 NA NA NA 0 2 0.217821782178218
CN10-098 42 117 62 Female 2011 A PW 2010 K33 137 FALSE 325 155 2011 2011-01-01 214 70 CN09-138 1.31223021582734 CN10-098 1 NA 42 42 NA 0 2 0.358974358974359
CN10-098 36 113 58 Female 2011 A GC 2010 N33 133 FALSE 325 125 2011 2011-01-01 178 34 CN09-138 1.31223021582734 CN10-098 1 NA 36 36 NA 0 2 0.31858407079646
CN10-100 NA 123 66 Male 2010 A PW 2009 M28 120 FALSE 275 135 2010 2010-01-01 230 86 0 1.96834532374101 CN10-100 1 NA NA NA NA 0 3 NA
CN10-102 21 96 47 Male 2010 J PW 2010 P27 120 FALSE 265 105 2010 2010-01-01 230 86 CN09-075 0 CN10-102 0 21 NA NA NA 0.04296875 0 0.21875
CN11-001 40 113 51 Female 2011 A FL 2010 R4 135 FALSE 35 85 2011 2011-01-01 192 48 CN10-002 0.656115107913669 CN11-001 1 NA 40 40 NA 0 1 0.353982300884956
CN11-001 44 114 57 Female 2011 A GC 2010 U4 131 FALSE 35 55 2011 2011-01-01 165 21 CN10-002 0.656115107913669 CN11-001 1 NA 44 44 NA 0 1 0.385964912280702
CN11-001 NA NA NA Female 2011 A GC 2010 S5 136 FALSE 45 75 2011 2011-01-01 193 49 CN10-002 0.656115107913669 CN11-001 1 NA NA NA NA 0 1 NA
CN11-002 43 116 56 Male 2011 A GC 2010 S8 131 FALSE 75 75 2011 2011-01-01 165 21 0 0 CN11-002 1 NA 43 43 NA 0 0 0.370689655172414
CN11-003 38 115 57 Male 2011 A GC 2010 Q4 132 FALSE 35 95 2011 2011-01-01 166 22 CN09-138 0 CN11-003 1 NA 38 38 NA 0 0 0.330434782608696
CN11-003 42 117 59 Male 2011 A GC 2010 S10 131 FALSE 95 75 2011 2011-01-01 165 21 CN09-138 0 CN11-003 1 NA 42 42 NA 0 0 0.358974358974359
CN11-003 42 117 61 Male 2011 A GC 2010 N8 135 FALSE 75 125 2011 2011-01-01 192 48 CN09-138 0 CN11-003 1 NA 42 42 NA 0 0 0.358974358974359
CN11-004 46 114 54 Female 2011 A GC 2010 R8 132 FALSE 75 85 2011 2011-01-01 166 22 CN10-030 2.62446043165468 CN11-004 1 NA 46 46 NA 0 4 0.403508771929825
CN11-004 39 117 58 Female 2011 A AB 2010 R8 135 FALSE 75 85 2011 2011-01-01 192 48 CN10-030 2.62446043165468 CN11-004 1 NA 39 39 NA 0 4 0.333333333333333
CN11-004 NA NA NA Female 2011 A GC 2010 U11 136 FALSE 105 55 2011 2011-01-01 193 49 CN10-030 2.62446043165468 CN11-004 1 NA NA NA NA 0 4 NA
CN11-004 44 114 58 Female 2012 A EP 2010 T7 145 FALSE 65 65 2012 2012-01-01 191 47 CN10-030 2.62446043165468 CN11-004 2 NA 44 NA 44 0 4 0.385964912280702
CN11-004 40 112 55 Female 2011 A GC 2010 T9 131 FALSE 85 65 2011 2011-01-01 165 21 CN10-030 2.62446043165468 CN11-004 1 NA 40 40 NA 0 4 0.357142857142857
CN11-004 50 115 59 Female 2012 A GC 2010 V10 155 FALSE 95 45 2012 2012-01-01 277 133 CN10-030 2.62446043165468 CN11-004 2 NA 50 NA 50 0 4 0.434782608695652
CN11-004 51 116 NA Female 2012 A GC 2010 Q8 151 FALSE 75 95 2012 2012-01-01 240 96 CN10-030 2.62446043165468 CN11-004 2 NA 51 NA 51 0 4 0.439655172413793
CN11-004 52 118 56 Female 2012 A GC 2010 T11 141 FALSE 105 65 2012 2012-01-01 171 27 CN10-030 2.62446043165468 CN11-004 2 NA 52 NA 52 0 4 0.440677966101695
CN11-004 52 116 59 Female 2012 A GC 2010 R7 142 FALSE 65 85 2012 2012-01-01 172 28 CN10-030 2.62446043165468 CN11-004 2 NA 52 NA 52 0 4 0.448275862068966
CN11-004 48 120 57 Female 2012 A GC 2010 T6 150 FALSE 55 65 2012 2012-01-01 222 78 CN10-030 2.62446043165468 CN11-004 2 NA 48 NA 48 0 4 0.4
CN11-004 43 121 59 Female 2012 A EP 2010 R8 146 FALSE 75 85 2012 2012-01-01 192 48 CN10-030 2.62446043165468 CN11-004 2 NA 43 NA 43 0 4 0.355371900826446
CN11-005 42 114 59 Male 2011 A FL 2010 Q14 135 FALSE 135 95 2011 2011-01-01 192 48 0 1.96834532374101 CN11-005 1 NA 42 42 NA 0 3 0.368421052631579
CN11-005 42 116 58 Male 2012 A GC 2010 S12 141 FALSE 115 75 2012 2012-01-01 171 27 0 1.96834532374101 CN11-005 2 NA 42 NA 42 0 3 0.362068965517241
CN11-005 39 114 61 Male 2012 A GC 2010 O14 142 FALSE 135 115 2012 2012-01-01 172 28 0 1.96834532374101 CN11-005 2 NA 39 NA 39 0 3 0.342105263157895
CN11-005 NA NA NA Male 2011 A GC 2010 T23 136 FALSE 225 65 2011 2011-01-01 193 49 0 1.96834532374101 CN11-005 1 NA NA NA NA 0 3 NA
CN11-005 42 114 60 Male 2011 A GC 2010 U12 131 FALSE 115 55 2011 2011-01-01 165 21 0 1.96834532374101 CN11-005 1 NA 42 42 NA 0 3 0.368421052631579
CN11-005 38 112 61 Male 2011 A GC 2010 R20 132 FALSE 195 85 2011 2011-01-01 166 22 0 1.96834532374101 CN11-005 1 NA 38 38 NA 0 3 0.339285714285714
CN11-006 37 110 54 Female 2011 A GC 2010 S16 131 FALSE 155 75 2011 2011-01-01 165 21 CN09-084 1.31223021582734 CN11-006 1 NA 37 37 NA 0 2 0.336363636363636
CN11-006 35 104 53 Female 2011 A FL 2010 R17 135 FALSE 165 85 2011 2011-01-01 192 48 CN09-084 1.31223021582734 CN11-006 1 NA 35 35 NA 0 2 0.336538461538462
CN11-007 33 112 52 Female 2011 A GC 2010 T20 131 FALSE 195 65 2011 2011-01-01 165 21 CN10-026 0 CN11-007 1 NA 33 33 NA 0 0 0.294642857142857
CN11-008 43 115 64 Male 2011 A GC 2010 W27 131 FALSE 265 35 2011 2011-01-01 165 21 0 1.96834532374101 CN11-008 1 NA 43 43 NA 0 3 0.373913043478261
CN11-009 51 115 56 Female 2011 A GC 2010 R7 132 FALSE 65 85 2011 2011-01-01 166 22 CN09-098 0 CN11-009 1 NA 51 51 NA 0 0 0.443478260869565
CN11-013 40 118 56 Female 2011 A GC 2010 W29 133 FALSE 285 35 2011 2011-01-01 178 34 0 0 CN11-013 1 NA 40 40 NA 0 0 0.338983050847458
CN11-014 48 119 60 Male 2011 A GC 2010 V29 133 FALSE 285 45 2011 2011-01-01 178 34 0 0 CN11-014 1 NA 48 48 NA 0 0 0.403361344537815
CN11-014 NA NA NA Male 2011 A GC 2010 T20 136 FALSE 195 65 2011 2011-01-01 193 49 0 0 CN11-014 1 NA NA NA NA 0 0 NA
CN11-015 47 122 62 Male 2011 A GC 2010 P33 133 FALSE 325 105 2011 2011-01-01 178 34 0 3.28057553956835 CN11-015 1 NA 47 47 NA 0 5 0.385245901639344
CN11-015 47 124 66 Male 2011 A PW 2010 Q45 138 FALSE 445 95 2011 2011-01-01 229 85 0 3.28057553956835 CN11-015 1 NA 47 47 NA 0 5 0.379032258064516
CN11-018 46 113 52 Female 2011 A GC 2010 L37 134 FALSE 365 145 2011 2011-01-01 179 35 CN09-064 0 CN11-018 1 NA 46 46 NA 0 0 0.407079646017699
CN11-018 44 115 58 Female 2011 A PW 2010 L38 137 FALSE 375 145 2011 2011-01-01 214 70 CN09-064 0 CN11-018 1 NA 44 44 NA 0 0 0.382608695652174
CN11-018 48 114 54 Female 2011 A GC 2010 M35 133 FALSE 345 135 2011 2011-01-01 178 34 CN09-064 0 CN11-018 1 NA 48 48 NA 0 0 0.421052631578947
CN11-019 45 116 61 Male 2011 A GC 2010 M38 133 FALSE 375 135 2011 2011-01-01 178 34 0 0 CN11-019 1 NA 45 45 NA 0 0 0.387931034482759
CN11-021 41 114 59 Male 2011 A GC 2010 O45 133 FALSE 445 115 2011 2011-01-01 178 34 CN09-112 0 CN11-021 1 NA 41 41 NA 0 0 0.359649122807018
CN11-023 36 109 58 Female 2011 A EP 2010 I39 134 FALSE 385 175 2011 2011-01-01 179 35 CN09-059 2.62446043165468 CN11-023 1 NA 36 36 NA 0 4 0.330275229357798
CN11-023 38 115 61 Female 2011 A PW 2010 I39 137 FALSE 385 175 2011 2011-01-01 214 70 CN09-059 2.62446043165468 CN11-023 1 NA 38 38 NA 0 4 0.330434782608696
CN11-025 26 97 49 Female 2011 J GC 2011 N6 135 FALSE 55 125 2011 2011-01-01 192 48 0 0 CN11-025 0 26 NA NA NA 0 0 0.268041237113402
CN11-026 48 120 59 Male 2011 A GC 2010 R7 135 FALSE 65 85 2011 2011-01-01 192 48 0 0.656115107913669 CN11-026 1 NA 48 48 NA 0 1 0.4
CN11-026 NA NA NA Male 2011 A GC 2010 T7 136 FALSE 65 65 2011 2011-01-01 193 49 0 0.656115107913669 CN11-026 1 NA NA NA NA 0 1 NA
CN11-027 19 92 44 Female 2011 J GC 2011 Q12 135 FALSE 115 95 2011 2011-01-01 192 48 0 0 CN11-027 0 19 NA NA NA 0 0 0.206521739130435
CN11-028 39 115 50 Male 2012 A EP 2011 R22 146 FALSE 215 85 2012 2012-01-01 192 48 CN10-004 3.28057553956835 CN11-028 1 NA 39 39 NA 0 5 0.339130434782609
CN11-028 41 117 44 Male 2013 A TB 2011 O16 161 FALSE 155 115 2013 2013-01-01 169 25 CN10-004 3.28057553956835 CN11-028 2 NA 41 NA 41 0 5 0.35042735042735
CN11-028 43 117 48 Male 2013 A TB 2011 S23 162 FALSE 225 75 2013 2013-01-01 170 26 CN10-004 3.28057553956835 CN11-028 2 NA 43 NA 43 0 5 0.367521367521368
CN11-028 44 121 48 Male 2013 A TB 2011 L34 163 FALSE 335 145 2013 2013-01-01 182 38 CN10-004 3.28057553956835 CN11-028 2 NA 44 NA 44 0 5 0.363636363636364
CN11-028 42 119 45 Male 2013 A TB 2011 M36 164 FALSE 355 135 2013 2013-01-01 183 39 CN10-004 3.28057553956835 CN11-028 2 NA 42 NA 42 0 5 0.352941176470588
CN11-028 NA NA NA Male 2012 A GC 2011 S15 145 FALSE 145 75 2012 2012-01-01 191 47 CN10-004 3.28057553956835 CN11-028 1 NA NA NA NA 0 5 NA
CN11-028 43 115 45 Male 2013 A TB 2011 S23 166 FALSE 225 75 2013 2013-01-01 204 60 CN10-004 3.28057553956835 CN11-028 2 NA 43 NA 43 0 5 0.373913043478261
CN11-028 43 122 47 Male 2013 A TB 2011 O28 163 FALSE 275 115 2013 2013-01-01 182 38 CN10-004 3.28057553956835 CN11-028 2 NA 43 NA 43 0 5 0.352459016393443
CN11-028 38 118 42 Male 2013 A TB 2011 M34 171 FALSE 335 135 2013 2013-01-01 232 88 CN10-004 3.28057553956835 CN11-028 2 NA 38 NA 38 0 5 0.322033898305085
CN11-028 44 117 48 Male 2012 A GC 2011 M30 144 FALSE 295 135 2012 2012-01-01 179 35 CN10-004 3.28057553956835 CN11-028 1 NA 44 44 NA 0 5 0.376068376068376
CN11-028 40 116 46 Male 2013 A TB 2011 H38 168 FALSE 375 185 2013 2013-01-01 206 62 CN10-004 3.28057553956835 CN11-028 2 NA 40 NA 40 0 5 0.344827586206897
CN11-028 44 117 46 Male 2013 A TB 2011 M36 167 FALSE 355 135 2013 2013-01-01 205 61 CN10-004 3.28057553956835 CN11-028 2 NA 44 NA 44 0 5 0.376068376068376
CN11-028 41 114 51 Male 2012 A GC 2011 S17 141 FALSE 165 75 2012 2012-01-01 171 27 CN10-004 3.28057553956835 CN11-028 1 NA 41 41 NA 0 5 0.359649122807018
CN11-028 42 117 49 Male 2012 A GC 2011 R14 142 FALSE 135 85 2012 2012-01-01 172 28 CN10-004 3.28057553956835 CN11-028 1 NA 42 42 NA 0 5 0.358974358974359
CN11-028 46 118 42 Male 2013 A TB 2011 H38 172 FALSE 375 185 2013 2013-01-01 233 89 CN10-004 3.28057553956835 CN11-028 2 NA 46 NA 46 0 5 0.389830508474576
CN11-028 21 90 41 Male 2011 J GC 2011 Q16 135 FALSE 155 95 2011 2011-01-01 192 48 CN10-004 3.28057553956835 CN11-028 0 21 NA NA NA 0 5 0.233333333333333
CN11-030 17 86 39 Female 2011 J GC 2011 M15 135 FALSE 145 135 2011 2011-01-01 192 48 CN10-004 0 CN11-030 0 17 NA NA NA 0 0 0.197674418604651
CN11-031 42 114 57 Female 2012 A GC 2011 R18 142 FALSE 175 85 2012 2012-01-01 172 28 CN10-063 3.93669064748201 CN11-031 1 NA 42 42 NA 0 6 0.368421052631579
CN11-031 37 115 56 Female 2012 A GC 2011 S19 141 FALSE 185 75 2012 2012-01-01 171 27 CN10-063 3.93669064748201 CN11-031 1 NA 37 37 NA 0 6 0.321739130434783
CN11-031 NA 108 59 Female 2012 J GC 2011 T18 155 FALSE 175 65 2012 2012-01-01 277 133 CN10-063 3.93669064748201 CN11-031 1 NA NA NA NA 0 6 NA
CN11-031 45 115 59 Female 2012 A GC 2011 R19 151 FALSE 185 85 2012 2012-01-01 240 96 CN10-063 3.93669064748201 CN11-031 1 NA 45 45 NA 0 6 0.391304347826087
CN11-031 NA NA NA Female 2012 A GC 2011 T19 145 FALSE 185 65 2012 2012-01-01 191 47 CN10-063 3.93669064748201 CN11-031 1 NA NA NA NA 0 6 NA
CN11-031 22 93 46 Female 2011 J GC 2011 Q21 135 FALSE 205 95 2011 2011-01-01 192 48 CN10-063 3.93669064748201 CN11-031 0 22 NA NA NA 0 6 0.236559139784946
CN11-031 39 118 58 Female 2012 A EP 2011 R16 146 FALSE 155 85 2012 2012-01-01 192 48 CN10-063 3.93669064748201 CN11-031 1 NA 39 39 NA 0 6 0.330508474576271
CN11-032 NA NA NA Male 2011 J GC 2011 T9 136 FALSE 85 65 2011 2011-01-01 193 49 CN11-004 0 CN11-032 0 NA NA NA NA 0 0 NA
CN11-033 NA NA NA Male 2011 A GC 2010 V4 136 FALSE 35 45 2011 2011-01-01 193 49 CN09-084 0 CN11-033 1 NA NA NA NA 0 0 NA
CN11-034 NA NA NA Male 2011 J GC 2011 S17 136 FALSE 165 75 2011 2011-01-01 193 49 CN11-006 1.31223021582734 CN11-034 0 NA NA NA NA 0.0625 2 NA
CN11-034 49 117 59 Male 2012 A EP 2011 Q15 146 FALSE 145 95 2012 2012-01-01 192 48 CN11-006 1.31223021582734 CN11-034 1 NA 49 49 NA 0.0625 2 0.418803418803419
CN11-034 NA NA NA Male 2012 A GC 2011 T14 145 FALSE 135 65 2012 2012-01-01 191 47 CN11-006 1.31223021582734 CN11-034 1 NA NA NA NA 0.0625 2 NA
CN11-034 50 121 58 Male 2012 A GC 2011 T09 141 FALSE 85 65 2012 2012-01-01 171 27 CN11-006 1.31223021582734 CN11-034 1 NA 50 50 NA 0.0625 2 0.413223140495868
CN11-036 NA NA NA Male 2011 J GC 2011 T24 136 FALSE 235 65 2011 2011-01-01 193 49 0 1.31223021582734 CN11-036 0 NA NA NA NA 0 2 NA
CN11-037 25 101 56 Male 2011 J PW 2011 R26 137 FALSE 255 85 2011 2011-01-01 214 70 CN09-137 0 CN11-037 0 25 NA NA NA 0 0 0.247524752475248
CN11-037 NA NA NA Male 2011 J GC 2011 T28 136 FALSE 275 65 2011 2011-01-01 193 49 CN09-137 0 CN11-037 0 NA NA NA NA 0 0 NA
CN11-037 29 104 55 Male 2011 J PW 2011 R29 138 FALSE 285 85 2011 2011-01-01 229 85 CN09-137 0 CN11-037 0 29 NA NA NA 0 0 0.278846153846154
CN11-038 NA NA NA Male 2011 J GC 2011 U27 136 FALSE 265 55 2011 2011-01-01 193 49 CN09-137 0 CN11-038 0 NA NA NA NA 0 0 NA
CN11-038 28 100 54 Male 2011 J PW 2011 Q27 137 FALSE 265 95 2011 2011-01-01 214 70 CN09-137 0 CN11-038 0 28 NA NA NA 0 0 0.28
CN11-038 27 100 56 Male 2011 J PW 2011 S33 138 FALSE 325 75 2011 2011-01-01 229 85 CN09-137 0 CN11-038 0 27 NA NA NA 0 0 0.27
CN11-039 45 118 56 Female 2011 A GC 2010 X16 136 FALSE 155 25 2011 2011-01-01 193 49 CN08-076 0.656115107913669 CN11-039 1 NA 45 45 NA 0 1 0.38135593220339
CN11-040 42 116 49 Male 2012 A EP 2011 R32 148 FALSE 315 85 2012 2012-01-01 220 76 0 1.96834532374101 CN11-040 1 NA 42 42 NA 0 3 0.362068965517241
CN11-040 43 118 51 Male 2012 A GC 2011 S15 150 FALSE 145 75 2012 2012-01-01 222 78 0 1.96834532374101 CN11-040 1 NA 43 43 NA 0 3 0.364406779661017
CN11-040 42 116 NA Male 2012 A GC 2011 P14 151 FALSE 135 105 2012 2012-01-01 240 96 0 1.96834532374101 CN11-040 1 NA 42 42 NA 0 3 0.362068965517241
CN11-040 42 NA NA Male 2012 A GC 2011 T20 155 FALSE 195 65 2012 2012-01-01 277 133 0 1.96834532374101 CN11-040 1 NA 42 42 NA 0 3 NA
CN11-040 42 118 55 Male 2012 A GC 2011 P38 143 FALSE 375 105 2012 2012-01-01 178 34 0 1.96834532374101 CN11-040 1 NA 42 42 NA 0 3 0.355932203389831
CN11-040 NA NA NA Male 2011 J GC 2011 X28 136 FALSE 275 25 2011 2011-01-01 193 49 0 1.96834532374101 CN11-040 0 NA NA NA NA 0 3 NA
CN11-041 17 89 45 Male 2011 J PW 2011 H37 137 FALSE 365 185 2011 2011-01-01 214 70 CN11-023 0 CN11-041 0 17 NA NA NA 0.0126953125 0 0.191011235955056
CN11-041 28 105 48 Male 2011 J PW 2011 M35 138 FALSE 345 135 2011 2011-01-01 229 85 CN11-023 0 CN11-041 0 28 NA NA NA 0.0126953125 0 0.266666666666667
CN11-043 21 89 46 Male 2011 J PW 2011 I41 137 FALSE 405 175 2011 2011-01-01 214 70 CN11-023 0 CN11-043 0 21 NA NA NA 0.0126953125 0 0.235955056179775
CN11-044 NA 108 54 Male 2011 J PW 2011 P33 138 FALSE 325 105 2011 2011-01-01 229 85 CN10-097 0 CN11-044 0 NA NA NA NA 0.001953125 0 NA
CN11-044 27 104 52 Male 2011 J PW 2011 L31 137 FALSE 305 145 2011 2011-01-01 214 70 CN10-097 0 CN11-044 0 27 NA NA NA 0.001953125 0 0.259615384615385
CN11-044 32 108 54 Male 2011 J PW 2011 O33 138 FALSE 325 115 2011 2011-01-01 229 85 CN10-097 0 CN11-044 0 32 NA NA NA 0.001953125 0 0.296296296296296
CN11-045 35 110 62 Female 2011 A PW 2010 J33 137 FALSE 325 165 2011 2011-01-01 214 70 0 0 CN11-045 1 NA 35 35 NA 0 0 0.318181818181818
