repeats,individual,distance,year,RunAway
8,247,3.96075549037634,2016,1
9,247,2.75435806466613,2017,1
10,247,2.8699915441032,2017,1
1,248,4.78330681833913,2013,1
2,248,2.42097354721546,2013,1
3,248,5.02279460124328,2014,1
4,248,1.59055918635637,2014,0
5,248,4.31783561304849,2015,1
6,248,3.32312100257483,2015,1
7,248,2.61139948000837,2016,1
8,248,2.82716309661293,2016,1
9,248,4.33897466777892,2017,1
10,248,4.70380587237689,2017,1
1,249,1.32153217894866,2013,1
2,249,6.42109460835705,2013,0
3,249,5.57794265437777,2014,0
4,249,2.47467816534438,2014,1
5,249,2.93561809479307,2015,0
6,249,2.33645264446333,2015,0
7,249,2.90699891140981,2016,1
8,249,3.73985943824584,2016,1
9,249,3.10336281493056,2017,1
10,249,3.19200699820434,2017,1
1,250,4.47880760269639,2013,1
2,250,0.79613152141915,2013,1
3,250,2.50855695259818,2014,0
4,250,3.14441727126289,2014,0
5,250,2.21689936268232,2015,1
6,250,4.06096624028704,2015,1
7,250,2.55449435787797,2016,1
8,250,2.57081984622723,2016,1
9,250,4.18901180052985,2017,0
10,250,3.8342940730615,2017,0
1,251,2.84969252213592,2013,0
2,251,2.67224286721354,2013,1
3,251,1.55183470981601,2014,1
4,251,2.30271541544838,2014,0
5,251,5.59849023212988,2015,1
6,251,2.96258498636595,2015,1
7,251,3.91349189044332,2016,0
8,251,2.81547350173527,2016,1
9,251,3.60982429616145,2017,1
10,251,2.94727319101203,2017,1
1,252,4.36392195568146,2013,0
2,252,2.49636658286562,2013,1
3,252,1.2909398313183,2014,1
4,252,3.8985496831277,2014,1
5,252,2.76226597350568,2015,1
6,252,4.46340758053025,2015,0
7,252,3.12437826647931,2016,0
8,252,4.45374084383311,2016,1
9,252,3.35022695950742,2017,1
10,252,2.65097452034023,2017,1
1,253,3.72559860781983,2013,0
2,253,2.54076157037853,2013,0
3,253,4.68475923125394,2014,1
4,253,3.14658401680351,2014,0
5,253,0.970142907070408,2015,1
6,253,2.52782991989397,2015,1
7,253,1.36762807321296,2016,1
8,253,0.821644693905397,2016,1
9,253,3.05920865108761,2017,1
10,253,3.64786063669764,2017,0
1,254,2.23857311133469,2013,0
2,254,1.67115767387606,2013,1
3,254,2.39796925277163,2014,1
4,254,1.44947472764952,2014,0
5,254,3.70300179515007,2015,1
6,254,3.57450300510831,2015,1
7,254,1.40470849043379,2016,0
8,254,2.37593113842929,2016,0
9,254,4.04721605508961,2017,0
10,254,2.83194076467193,2017,1
1,255,3.00951589246488,2013,1
2,255,3.417240223978,2013,1
3,255,3.62683419668077,2014,1
4,255,4.20624313870859,2014,1
5,255,3.77256536861362,2015,1
6,255,1.62243293593515,2015,1
7,255,2.63757307468482,2016,1
8,255,3.30229849579678,2016,1
9,255,2.89092012388187,2017,1
10,255,0.820834718796072,2017,1
1,256,2.24188527500562,2013,1
2,256,4.01455115132308,2013,1
3,256,3.15804716206519,2014,1
4,256,1.52743956238528,2014,1
5,256,3.21592620622954,2015,1
6,256,2.84129252679215,2015,1
7,256,3.67185387340111,2016,1
8,256,5.10655860175097,2016,1
9,256,1.48409986893714,2017,1
10,256,2.4949364780092,2017,1
1,257,2.8612370596576,2013,1
2,257,0.863794999616232,2013,1
3,257,2.96878000403984,2014,0
4,257,2.40683096208757,2014,0
5,257,5.23560276857964,2015,1
6,257,0.0820237861166437,2015,0
7,257,4.48822116820748,2016,1
8,257,4.00802466769112,2016,1
9,257,3.7350916296203,2017,1
10,257,3.14681199272481,2017,1
1,258,2.2891997047958,2013,1
2,258,4.10563140078162,2013,1
3,258,2.11425293496441,2014,1
4,258,3.69476181786188,2014,1
5,258,3.40263918531464,2015,1
6,258,4.07623819643517,2015,1
7,258,2.40345356851151,2016,1
8,258,2.41901237202297,2016,1
9,258,3.30207656381221,2017,1
10,258,3.30568515551434,2017,1
1,259,4.37399835400225,2013,1
2,259,3.48539942838607,2013,1
3,259,3.14484003934765,2014,1
4,259,3.84261984391545,2014,1
5,259,2.45639218423724,2015,1
6,259,4.0929718962791,2015,1
7,259,1.97745839613841,2016,0
8,259,3.33814737137287,2016,1
9,259,1.29315423638727,2017,0
10,259,3.24644925820667,2017,1
1,260,1.43203686885797,2013,1
2,260,2.76851505503467,2013,0
3,260,1.24254454993354,2014,1
4,260,2.36038017010125,2014,0
5,260,2.22383309006571,2015,0
6,260,3.55477465298797,2015,1
7,260,2.41787786991429,2016,1
8,260,2.23140489812745,2016,1
9,260,4.22151568781476,2017,1
10,260,4.66917040967207,2017,1
1,261,4.09348038421025,2013,0
2,261,1.50875749485855,2013,1
3,261,4.27665308259526,2014,1
4,261,1.7714624292603,2014,0
5,261,2.92804897801819,2015,1
6,261,3.73445820331274,2015,1
7,261,2.78611291960997,2016,1
8,261,2.84960719638218,2016,1
9,261,3.12538242623055,2017,0
10,261,3.42785802210652,2017,0
1,262,3.41135067907326,2013,1
2,262,1.27363874613336,2013,0
3,262,2.82435176594011,2014,1
4,262,3.28683852320497,2014,1
5,262,3.59074001163935,2015,1
6,262,2.68263971583737,2015,1
7,262,2.29734835956583,2016,1
8,262,1.63241219840402,2016,1
9,262,2.27119275108017,2017,1
10,262,2.87847507435708,2017,1
1,263,2.36479395112681,2013,1
2,263,3.59470268812058,2013,1
3,263,3.36750123089776,2014,1
4,263,1.39126156531373,2014,0
5,263,3.31733184479833,2015,1
6,263,3.54170465821794,2015,1
7,263,2.73867301008549,2016,1
8,263,2.97350423803364,2016,1
9,263,2.56776169304627,2017,1
10,263,2.70661325721339,2017,1
1,264,1.99295987463269,2013,1
2,264,3.4252075996399,2013,1
3,264,1.77518340766451,2014,1
4,264,2.40953534467288,2014,1
5,264,2.08636193086151,2015,1
6,264,2.12908228564333,2015,0
7,264,2.63144436020643,2016,1
8,264,2.51474748390724,2016,1
9,264,2.30003812081797,2017,0
10,264,2.74656610321738,2017,1
1,265,1.41510239192082,2013,1
2,265,3.11103836752132,2013,1
3,265,3.63184615895685,2014,1
4,265,1.71690130796609,2014,1
5,265,1.58689937840699,2015,1
6,265,5.23199711011046,2015,0
7,265,3.23950724081272,2016,1
8,265,3.0531929269048,2016,1
9,265,2.80149254442298,2017,0
10,265,3.49264776112074,2017,1
1,266,3.03724106109323,2013,1
2,266,2.45408804764327,2013,1
3,266,2.56752393297796,2014,1
4,266,2.65551529366645,2014,1
5,266,2.68033060422758,2015,1
6,266,2.24830112640303,2015,1
7,266,4.07410152344092,2016,1
8,266,3.09382215565949,2016,1
9,266,2.22693317051176,2017,1
10,266,3.59124873494842,2017,1
1,267,3.35022847867813,2013,0
2,267,2.86242041881709,2013,0
3,267,3.40088186704007,2014,1
4,267,2.09362100471556,2014,0
5,267,2.80115974743793,2015,1
6,267,2.00084529567278,2015,1
7,267,1.8161895655764,2016,0
8,267,2.66860134981831,2016,1
9,267,3.16802480124848,2017,0
10,267,2.08699446931649,2017,1
1,268,2.82494187171554,2013,0
2,268,1.16955387911376,2013,1
3,268,2.55326274806527,2014,1
4,268,4.17066727472609,2014,0
5,268,1.84858410232027,2015,1
6,268,1.80706797995331,2015,1
7,268,2.78013854149291,2016,0
8,268,3.53467073298313,2016,1
9,268,4.23610916552029,2017,0
10,268,5.65374072860382,2017,1
1,269,3.80089323807475,2013,1
2,269,3.67145352655366,2013,0
3,269,5.02792411706594,2014,0
4,269,2.69907569613054,2014,0
5,269,2.78665059448933,2015,1
6,269,3.25327014961245,2015,1
7,269,1.57991195515947,2016,1
8,269,1.16456334457201,2016,1
9,269,4.80678937403827,2017,0
10,269,2.42500425748962,2017,1
1,270,2.54211914320695,2013,1
2,270,2.00704423401056,2013,1
3,270,3.14407259666599,2014,0
4,270,3.59114052243569,2014,1
5,270,2.77138876212659,2015,1
6,270,3.01470469354737,2015,1
7,270,3.95139291492874,2016,0
8,270,2.98923192298621,2016,1
9,270,2.438656527823,2017,1
10,270,2.93938991855349,2017,0
1,271,2.157673653952,2013,1
2,271,3.10188808363953,2013,1
3,271,2.10207421585165,2014,1
4,271,4.39392544527667,2014,1
5,271,0.513476095619038,2015,1
6,271,3.40129413581068,2015,1
7,271,2.51197277703909,2016,1
8,271,4.9871488081498,2016,1
9,271,2.76553656931269,2017,1
10,271,3.48183736039939,2017,1
1,272,3.38689396920434,2013,1
2,272,3.24767240933678,2013,1
3,272,3.51811983535065,2014,1
4,272,4.99741373388409,2014,0
5,272,3.92750882368067,2015,1
6,272,3.19642414887758,2015,0
7,272,4.79026621898744,2016,1
8,272,3.58319774918996,2016,1
9,272,3.65033359910166,2017,1
10,272,4.2450301486185,2017,0
1,273,3.16110662601997,2013,1
2,273,3.72549069145764,2013,1
3,273,2.72551978186773,2014,1
4,273,3.12483606539615,2014,1
5,273,3.03964262732746,2015,1
6,273,2.36026696246771,2015,1
7,273,5.03465321892986,2016,1
8,273,2.44110240061116,2016,1
9,273,2.64422058932798,2017,1
10,273,4.32441739035745,2017,1
1,274,2.97937777077102,2013,0
2,274,4.16812642718924,2013,0
3,274,2.39264287908519,2014,0
4,274,2.98715834069456,2014,1
5,274,2.74906312157358,2015,1
6,274,2.03088635959334,2015,1
7,274,2.69668804663299,2016,1
8,274,2.34473286033482,2016,0
9,274,3.85744732494705,2017,1
10,274,2.70901641697637,2017,0
1,275,2.9172187955557,2013,1
2,275,2.1721553071952,2013,0
3,275,3.21519900561093,2014,1
4,275,1.38806364309637,2014,1
5,275,0.0501282157167724,2015,1
6,275,4.88010634326583,2015,1
7,275,3.7572616974227,2016,1
8,275,3.63472863406044,2016,1
9,275,0.763491734197006,2017,1
10,275,3.67712911702719,2017,1
1,276,3.51981427057805,2013,1
2,276,2.92234495860005,2013,0
3,276,3.82503876265375,2014,1
4,276,4.1205690307062,2014,0
5,276,2.87783640081305,2015,1
6,276,4.94533707765883,2015,1
7,276,3.98836269949981,2016,1
8,276,4.22438538128579,2016,1
9,276,2.68488238516736,2017,0
10,276,2.8688771443385,2017,1
1,277,2.0774145775461,2013,1
2,277,3.40736908548036,2013,1
3,277,3.26401143438051,2014,1
4,277,3.09128355394166,2014,1
5,277,2.31931257113425,2015,1
6,277,2.76803050486902,2015,1
7,277,4.98511178276459,2016,1
8,277,2.07084064289477,2016,1
9,277,2.5939097673738,2017,1
10,277,1.59656744618754,2017,1
1,278,1.75927093242407,2013,1
2,278,2.71323479856481,2013,1
3,278,2.60871269821292,2014,1
4,278,2.38309843576743,2014,1
5,278,2.22615569046712,2015,1
6,278,2.80337307678103,2015,1
7,278,4.13402054312043,2016,0
8,278,2.64219881447332,2016,1
9,278,1.7167961363769,2017,1
10,278,1.93094819549931,2017,1
1,279,0.995652350928868,2013,1
2,279,1.28948367778193,2013,1
3,279,2.25257981723703,2014,1
4,279,2.02358453876562,2014,1
5,279,1.85097388939888,2015,0
6,279,4.98924365380742,2015,0
7,279,4.7511310826985,2016,1
8,279,5.56440930061295,2016,1
9,279,3.77649590154134,2017,1
10,279,2.83875145516074,2017,1
1,280,1.95673930554938,2013,1
2,280,1.89923373786379,2013,1
3,280,2.50312605252922,2014,1
4,280,4.28052092659645,2014,1
5,280,3.66647056233911,2015,0
6,280,3.88950019727232,2015,1
7,280,2.81287857226339,2016,0
8,280,1.44636365707409,2016,1
9,280,3.32640267177958,2017,1
10,280,2.7853880279355,2017,1
1,281,2.69604169285067,2013,0
2,281,5.18417322839228,2013,1
3,281,3.86969128321855,2014,0
4,281,2.77159379631268,2014,1
5,281,1.09655358047668,2015,1
6,281,2.71335852927624,2015,0
7,281,3.99038892010019,2016,1
8,281,3.37282099271425,2016,0
9,281,3.27210736801552,2017,0
10,281,4.04509363912809,2017,1
1,282,2.83099001278518,2013,0
2,282,2.65419797478324,2013,1
3,282,2.74603386633103,2014,1
4,282,3.7345129274607,2014,1
5,282,2.73065186903568,2015,1
6,282,3.76030114243906,2015,1
7,282,1.7718163806414,2016,1
8,282,1.72893497861798,2016,1
9,282,3.12738360830644,2017,1
10,282,3.76038315798803,2017,0
1,283,2.5923470839778,2013,1
2,283,2.42257865508196,2013,1
3,283,0.160623833091106,2014,1
4,283,3.37432087422096,2014,1
5,283,2.09714502125718,2015,1
6,283,3.40257490618307,2015,1
7,283,4.4272117229534,2016,1
8,283,2.50408095407267,2016,1
9,283,3.69672538155388,2017,1
10,283,2.84745422670237,2017,1
1,284,3.36860463571166,2013,1
2,284,1.84420061472044,2013,1
3,284,3.41782359492811,2014,1
4,284,4.30496154444897,2014,1
5,284,4.79671185562111,2015,1
6,284,1.81261934514292,2015,1
7,284,3.53368500835722,2016,0
8,284,2.49197582923425,2016,1
9,284,3.52272062810373,2017,1
10,284,2.82153613754357,2017,1
1,285,2.75196673439849,2013,1
2,285,3.68209949673972,2013,1
3,285,3.74620152673584,2014,1
4,285,3.27907703778607,2014,1
5,285,3.46404938204628,2015,1
6,285,3.37846041253329,2015,1
7,285,3.27837400155299,2016,1
8,285,3.09123016010695,2016,1
9,285,3.91561022576483,2017,0
10,285,3.70989929225534,2017,0
1,286,3.79393283857202,2013,1
2,286,4.1069684984941,2013,1
3,286,3.54933733301455,2014,1
4,286,2.84700167130533,2014,0
5,286,1.91052957675474,2015,1
6,286,2.51196754619841,2015,1
7,286,2.13004508269921,2016,1
8,286,2.70149141302475,2016,1
9,286,2.47470542735961,2017,1
10,286,2.80331418412305,2017,1
1,287,1.97610008172575,2013,0
2,287,2.37769788342605,2013,0
3,287,3.35558715707793,2014,1
4,287,3.21360595350262,2014,1
5,287,2.59593031842786,2015,1
6,287,4.01282233205102,2015,1
7,287,1.35887055866693,2016,1
8,287,3.48275860856041,2016,1
9,287,4.56983056712062,2017,1
10,287,2.59215224175138,2017,1
1,288,3.38758491804085,2013,0
2,288,2.44171199667572,2013,1
3,288,2.97798496375991,2014,1
4,288,3.8156034621224,2014,0
5,288,2.08598551860644,2015,1
6,288,2.44517920225086,2015,1
7,288,3.53222334738485,2016,1
8,288,3.41570968972446,2016,1
9,288,3.80685918181231,2017,1
10,288,4.25274819689651,2017,1
1,289,3.76985274178152,2013,0
2,289,1.92236739278681,2013,1
3,289,3.15378136654396,2014,1
4,289,2.60091257975104,2014,1
5,289,2.99414250188721,2015,1
6,289,3.91736235538914,2015,1
7,289,3.27615544386934,2016,1
8,289,3.15518836020889,2016,0
9,289,2.87988525460222,2017,0
10,289,3.39701850485698,2017,1
1,290,1.82137481144185,2013,1
2,290,2.57845197599288,2013,1
3,290,4.61657603604283,2014,1
4,290,3.6161228432977,2014,1
5,290,2.0382059732352,2015,1
6,290,1.77144334065073,2015,1
7,290,2.04066974641071,2016,1
8,290,3.5801568565633,2016,0
9,290,3.43315896458261,2017,1
10,290,2.43141769685888,2017,1
1,291,2.63131565910107,2013,1
2,291,3.97822806952561,2013,1
3,291,2.69292639003398,2014,1
4,291,2.94159072015483,2014,1
5,291,3.35253374715868,2015,1
6,291,2.81767236949111,2015,1
7,291,2.2649735955972,2016,1
8,291,2.58705872484359,2016,1
9,291,1.91899956480132,2017,1
10,291,3.46931261600767,2017,1
1,292,4.33204012251754,2013,1
2,292,3.2442626358691,2013,1
3,292,3.81272922619384,2014,0
4,292,2.34886497506567,2014,1
5,292,2.85969122373643,2015,1
6,292,2.86388784340639,2015,1
7,292,1.56935937490079,2016,1
8,292,3.08889294253109,2016,1
9,292,3.47923725896901,2017,1
10,292,3.6834064555388,2017,1
1,293,4.3156540407747,2013,0
2,293,1.5273505632225,2013,1
3,293,3.61765145902061,2014,1
4,293,3.7170740728326,2014,1
5,293,2.78997419197522,2015,1
6,293,3.60245933274862,2015,1
7,293,1.5854675252583,2016,1
8,293,3.21439467394077,2016,1
9,293,-0.129088191391713,2017,1
10,293,3.31205830314547,2017,1
1,294,4.60156345500434,2013,1
2,294,4.54198702770824,2013,1
3,294,0.340330620264104,2014,1
4,294,3.53502684268414,2014,1
5,294,2.65027900565302,2015,1
6,294,2.97499194190354,2015,1
7,294,0.783866544286501,2016,0
8,294,3.38504050117514,2016,0
9,294,2.47327931225712,2017,1
10,294,3.37388948889887,2017,1
1,295,2.80878179964338,2013,1
2,295,1.97456244462772,2013,1
3,295,3.33319633610716,2014,1
4,295,3.59506907131114,2014,1
5,295,3.05431928743073,2015,1
6,295,3.56710158743808,2015,1
7,295,2.53598937126402,2016,1
8,295,4.28480081505999,2016,1
9,295,2.64202771819434,2017,1
10,295,2.42034811015405,2017,0
1,296,4.04159278248064,2013,1
2,296,4.11488218107788,2013,1
3,296,3.68065563710108,2014,1
4,296,3.2205066599261,2014,1
5,296,4.5948859846481,2015,1
6,296,1.9893591060865,2015,0
7,296,4.1377699929415,2016,1
8,296,4.71439383448494,2016,1
9,296,3.05460957413673,2017,1
10,296,3.5857220039454,2017,1
1,297,3.60970219364264,2013,1
2,297,4.19358200831037,2013,1
3,297,2.14118957337923,2014,1
4,297,3.89570619334897,2014,1
5,297,1.29105293383107,2015,1
6,297,5.07690354539009,2015,1
7,297,2.42866024070455,2016,0
8,297,2.68380903451329,2016,1
9,297,3.25888517664979,2017,0
10,297,1.74968793979633,2017,1
1,298,2.73710515676401,2013,1
2,298,3.06148744046557,2013,1
3,298,2.66003251182191,2014,0
4,298,5.02629406134448,2014,1
5,298,1.21323934904356,2015,1
6,298,2.89461158435809,2015,1
7,298,4.17884728859329,2016,0
8,298,2.16383519553646,2016,1
9,298,2.86104887819401,2017,0
10,298,4.94328489677314,2017,0
1,299,1.13265440234961,2013,1
2,299,2.19640213484192,2013,1
3,299,1.80159143742195,2014,1
4,299,3.62952138428992,2014,1
5,299,2.13387147703942,2015,1
6,299,3.46780560296681,2015,1
7,299,2.35419361779343,2016,1
8,299,2.84747444034152,2016,1
9,299,3.85621487937664,2017,1
10,299,3.13700375362853,2017,1
1,300,1.05929454603365,2013,1
2,300,2.46411253253878,2013,1
3,300,3.71359509767663,2014,1
4,300,4.86014831963883,2014,1
5,300,1.88517385502495,2015,1
6,300,2.77137896391047,2015,1
7,300,2.91841012014512,2016,1
8,300,2.26743351263783,2016,1
9,300,1.61736717694424,2017,1
10,300,4.83879660034406,2017,1
1,301,4.47833445941722,2013,0
2,301,1.59321328339219,2013,1
3,301,1.11602786787215,2014,1
4,301,2.72263377239272,2014,0
5,301,3.43042780519125,2015,1
6,301,2.87121333194529,2015,0
7,301,4.1292645954138,2016,1
8,301,2.75347150698885,2016,1
9,301,1.83445218420934,2017,1
10,301,4.51988229295041,2017,1
1,302,2.76597325618736,2013,1
2,302,2.71602641296107,2013,1
3,302,2.736841715879,2014,1
4,302,3.05600430375822,2014,1
5,302,0.681338110333208,2015,0
6,302,3.68329713201778,2015,1
7,302,3.72123189871161,2016,1
8,302,3.62924519081087,2016,1
9,302,2.58887437982346,2017,1
10,302,3.09930842688087,2017,1
1,303,1.56508732835551,2013,1
2,303,3.35978035427046,2013,1
3,303,2.18294464294521,2014,1
4,303,4.31689292485862,2014,0
5,303,2.0741764320092,2015,1
6,303,0.940914617064537,2015,1
7,303,3.17265918396297,2016,1
8,303,1.36944386735415,2016,1
9,303,2.0721533808907,2017,1
10,303,3.80403229014251,2017,1
1,304,4.8723317486393,2013,1
2,304,2.73732190998516,2013,1
3,304,3.97165129768058,2014,1
4,304,1.62263613830804,2014,1
5,304,4.73050131428386,2015,0
6,304,2.99491281854487,2015,1
7,304,2.2201197565805,2016,1
8,304,3.39754392141563,2016,0
9,304,2.19075106329286,2017,0
10,304,3.05032303024865,2017,1
1,305,3.10177204172181,2013,0
2,305,4.16912354606323,2013,0
3,305,2.43340890610296,2014,0
4,305,2.62465971167644,2014,1
5,305,3.12399353899611,2015,0
6,305,3.89737447773332,2015,1
7,305,4.89559699317342,2016,0
8,305,4.58218645567045,2016,0
9,305,3.96025535378317,2017,1
10,305,1.09692302289554,2017,0
1,306,3.94732475387524,2013,1
2,306,3.75342037217301,2013,1
3,306,2.30220287297817,2014,0
4,306,2.43506978896575,2014,1
5,306,1.63084965505802,2015,1
6,306,2.98745302522039,2015,1
7,306,3.09063001567831,2016,0
8,306,1.24644953935542,2016,0
9,306,1.41866236702496,2017,1
10,306,3.17448507741738,2017,1
1,307,1.97311606163227,2013,1
2,307,2.70078367763052,2013,1
3,307,4.00771668611063,2014,0
4,307,2.57408879871665,2014,0
5,307,3.12706431482695,2015,1
6,307,3.61577102458316,2015,1
7,307,1.87534228897886,2016,1
8,307,4.24267702194518,2016,0
9,307,3.91701535727972,2017,1
10,307,4.27296529299446,2017,1
1,308,2.57379889709984,2013,1
2,308,1.53568041039865,2013,1
3,308,3.51116294978088,2014,0
4,308,3.61853225178425,2014,1
5,308,5.54036862385644,2015,1
6,308,4.71949292604995,2015,1
7,308,2.53511723548634,2016,1
8,308,1.99322270980704,2016,1
9,308,3.6209889634439,2017,1
10,308,4.99324249254339,2017,1
1,309,1.81686603449171,2013,1
2,309,2.21949839141351,2013,1
3,309,4.74769498790242,2014,1
4,309,4.83718698216698,2014,1
5,309,3.19455641444648,2015,1
6,309,1.37976971576156,2015,1
7,309,2.45742947257676,2016,1
8,309,4.16741884047502,2016,0
9,309,5.15373357487731,2017,1
10,309,2.98412345982747,2017,1
1,310,2.368554866036,2013,1
2,310,3.30528731624952,2013,1
3,310,3.14487860389208,2014,1
4,310,2.09066469380947,2014,1
5,310,3.59188417371919,2015,1
6,310,4.39044430779123,2015,1
7,310,3.01312042728545,2016,0
8,310,3.6257502005599,2016,1
9,310,3.25208503319734,2017,1
10,310,3.46156609381085,2017,1
1,311,2.78637690959014,2013,1
2,311,4.19787605791361,2013,1
3,311,3.23180313344191,2014,0
4,311,2.49715854804926,2014,1
5,311,3.63045713048706,2015,1
6,311,3.95729752578092,2015,0
7,311,2.92551713685834,2016,1
8,311,0.321835589179067,2016,0
9,311,4.63616438658732,2017,1
10,311,2.24936945136362,2017,1
1,312,2.65085609237622,2013,1
2,312,4.61863073979497,2013,0
3,312,1.10196011149784,2014,1
4,312,1.8934556395689,2014,1
5,312,2.25054929124861,2015,1
6,312,1.68711862987211,2015,1
7,312,4.10328832396475,2016,1
8,312,4.26449613364349,2016,1
9,312,3.50087613110052,2017,1
10,312,2.56059417427315,2017,1
1,313,2.57632002438786,2013,0
2,313,2.43192692779267,2013,1
3,313,2.47529363371817,2014,1
4,313,3.48282559386998,2014,0
5,313,3.90926336539276,2015,1
6,313,2.54342231298124,2015,1
7,313,3.31899039896686,2016,1
8,313,0.614207249105127,2016,1
9,313,3.07583697315758,2017,1
10,313,2.1215581436251,2017,0
1,314,4.09853317980309,2013,0
2,314,4.18582440763367,2013,1
3,314,0.80350461889604,2014,1
4,314,3.92231751847207,2014,0
5,314,2.43427160628216,2015,1
6,314,2.8360589783222,2015,1
7,314,3.89850082701544,2016,1
8,314,3.68916731902298,2016,0
9,314,2.18097675465732,2017,1
10,314,3.32006675697622,2017,1
1,315,2.53292476878414,2013,0
2,315,4.25185533604649,2013,0
3,315,1.42852741447001,2014,1
4,315,3.81975445208241,2014,1
5,315,4.39109608819633,2015,0
6,315,0.39047499081422,2015,1
7,315,3.64774659696051,2016,1
8,315,2.63702041792854,2016,1
9,315,3.11022175101804,2017,0
10,315,2.72992585244015,2017,1
1,316,3.69209730693372,2013,1
2,316,3.928280305472,2013,0
3,316,3.59313010133969,2014,1
4,316,2.89370723117748,2014,1
5,316,2.57587087113111,2015,1
6,316,2.85968624798119,2015,1
7,316,2.7727088486882,2016,1
8,316,3.2050619382332,2016,1
9,316,2.17540451145628,2017,1
10,316,3.5845805836785,2017,1
1,317,2.00170133412972,2013,1
2,317,1.51571849387275,2013,1
3,317,3.25777748308749,2014,1
4,317,3.41529000405881,2014,1
5,317,4.02541957291262,2015,1
6,317,3.7260760679209,2015,1
7,317,3.21978737614636,2016,1
8,317,3.69159961179607,2016,0
9,317,2.01950226462887,2017,1
10,317,1.85939029613853,2017,1
1,318,1.78451200320517,2013,1
2,318,3.04472853632332,2013,0
3,318,3.66147037468094,2014,1
4,318,3.90639224714264,2014,1
5,318,4.48370145305015,2015,0
6,318,3.32920058757484,2015,1
7,318,2.87180855065582,2016,1
8,318,2.33872305701044,2016,0
9,318,3.25406821964673,2017,1
10,318,2.93564472519685,2017,1
1,319,2.67487068333781,2013,1
2,319,2.32297693471744,2013,1
3,319,1.9941351019713,2014,1
4,319,2.01705300197315,2014,1
5,319,4.46883036183791,2015,1
6,319,3.25061783329352,2015,0
7,319,2.5699282433667,2016,1
8,319,1.42080892044022,2016,1
9,319,3.19286373691064,2017,1
10,319,2.50269994481957,2017,1
1,320,2.91410844865785,2013,1
2,320,2.79285124471022,2013,0
3,320,3.7760553887025,2014,1
4,320,2.93136474094716,2014,1
5,320,2.82199858296929,2015,1
6,320,5.3728384785312,2015,1
7,320,4.08720419757735,2016,1
8,320,3.13001823130187,2016,1
9,320,2.26880200337203,2017,0
10,320,4.17912968355308,2017,1
1,321,2.06735044380723,2013,1
2,321,2.95193582677235,2013,1
3,321,3.85258574852098,2014,1
4,321,2.58868788467407,2014,1
5,321,2.6327901760913,2015,1
6,321,3.44030914140308,2015,0
7,321,3.13947113263085,2016,1
8,321,2.75074738799114,2016,0
9,321,2.79062596505816,2017,1
10,321,3.25089922580312,2017,1
1,322,3.46672866741392,2013,1
2,322,4.29426181595304,2013,1
3,322,2.58076772065961,2014,1
4,322,4.31665945128356,2014,0
5,322,1.53478364315712,2015,1
6,322,2.35491343010656,2015,1
7,322,1.64709815049654,2016,1
8,322,3.30944156174369,2016,0
9,322,3.42086138072343,2017,1
10,322,1.63397458141461,2017,1
1,323,3.04786447215679,2013,1
2,323,2.08613372579018,2013,0
3,323,3.49384285509422,2014,1
4,323,1.44508616058806,2014,1
5,323,3.86471731582288,2015,0
6,323,2.95559206763163,2015,0
7,323,1.96405730625853,2016,0
8,323,2.91707788798715,2016,0
9,323,2.73433297486096,2017,0
10,323,2.63553862590082,2017,1
1,324,1.50265090843409,2013,1
2,324,2.41478984403099,2013,1
3,324,2.82667237717799,2014,1
4,324,1.51674779271786,2014,1
5,324,3.30236138518274,2015,0
6,324,4.37311638605898,2015,0
7,324,3.78208720034592,2016,0
8,324,2.20146704247486,2016,1
9,324,2.34313378286475,2017,1
10,324,2.53430774551968,2017,1
1,325,3.6058934153869,2013,1
2,325,2.96048046274861,2013,0
3,325,2.05494349720777,2014,1
4,325,1.48801538941553,2014,1
5,325,3.5592971629786,2015,1
6,325,1.95603654962512,2015,1
7,325,3.49701207243779,2016,1
8,325,3.07307091558139,2016,1
9,325,3.72177101494312,2017,1
10,325,4.09417150104969,2017,1
1,326,1.57670561050239,2013,1
2,326,4.02230365754448,2013,0
3,326,3.68781507892093,2014,0
4,326,2.69254511033907,2014,0
5,326,2.98025094442963,2015,1
6,326,3.48839838570164,2015,1
7,326,3.66050081035408,2016,1
8,326,1.28595667268547,2016,1
9,326,4.45885698110729,2017,1
10,326,1.59210451663606,2017,1
1,327,0.918835880731095,2013,1
2,327,3.95423938565031,2013,0
3,327,1.48840774554679,2014,0
4,327,2.77585686596733,2014,1
5,327,1.65347110448858,2015,1
6,327,1.20541569065231,2015,1
7,327,2.5578860039495,2016,1
8,327,3.64711202449893,2016,1
9,327,3.31589938011769,2017,1
10,327,2.35752618368081,2017,1
1,328,2.98424295292918,2013,1
2,328,2.90130485250249,2013,1
3,328,2.97647551143855,2014,0
4,328,2.5539617048068,2014,1
5,328,3.36094990261034,2015,1
6,328,1.91729748900858,2015,1
7,328,3.37751739577456,2016,1
8,328,2.66059229552084,2016,1
9,328,2.66440140797176,2017,1
10,328,3.7058040936338,2017,1
1,329,2.57242817798187,2013,1
2,329,2.01464974846242,2013,0
3,329,1.79696165848776,2014,1
4,329,3.66903274336469,2014,0
5,329,0.666712622660952,2015,1
6,329,2.58308442643698,2015,1
7,329,3.18145638764566,2016,1
8,329,1.62503959184809,2016,1
9,329,3.00696295872373,2017,1
