id,Weight,Body_Length,Tail_Length,Sex,Year,Age,Xpos,Ypos,Mother,inbreeding,temperature,humidity,Birds_seen
CN10-020,38,112,57,Female,2010,A,425,185,CN08-064,0.125,7.2,36.5944690338933,4
CN10-021,31,105,47,Female,2010,A,425,165,CN08-064,0.125,14.8,76.6130844951922,2
CN10-021,33,109,51,Female,2010,A,425,155,CN08-064,0.125,16.3,13.607509813679,2
CN10-022,53,104,53,Male,2010,J,435,145,CN09-106,0.0810546875,16,81.3912785484667,4
CN10-022,12,76,35,Male,2010,J,425,145,CN09-106,0.0810546875,14.8,40.0653889046176,5
CN10-022,17,89,44,Male,2010,J,425,145,CN09-106,0.0810546875,15.4,34.5983418499886,7
CN10-023,53,122,57,Male,2010,A,435,105,0,0,20.5,93.1252474034305,2
CN10-023,45,121,60,Male,2010,A,435,145,0,0,10.3,88.992187447086,3
CN10-023,45,117,54,Male,2010,A,395,145,0,0,14.6,62.3291924574411,5
CN10-025,38,115,59,Male,2010,A,325,165,0,0,20.5,69.3374574466256,4
CN10-025,40,120,67,Male,2010,A,305,155,0,0,6.9,65.0108173630023,5
CN10-025,40,119,65,Male,2010,A,315,115,0,0,13.4,66.3438173972571,3
CN10-025,43,121,63,Male,2010,A,315,155,0,0,13.3,66.450808843221,2
CN10-025,42,111,63,Male,2010,A,325,135,0,0,11.3,65.1642177629087,3
CN10-026,43,119,63,Female,2010,A,165,25,0,0,7.3,76.4836136937097,4
CN10-026,44,115,61,Female,2010,A,165,35,0,0,14.5,63.4407097038245,4
CN10-030,41,114,61,Female,2010,A,115,45,CN09-F11,0,13.2,44.3234974656746,1
CN10-030,35,109,53,Female,2010,A,125,65,CN09-F11,0,7.6,77.3519742643858,3
CN10-031,62,121,69,Male,2010,A,65,75,CN09-041,0,9,86.5529088788887,2
CN10-031,61,125,65,Male,2010,A,85,85,CN09-041,0,13.8,89.9955414670713,5
CN10-031,50,126,68,Male,2010,A,45,75,CN09-041,0,17,75.9660798266698,5
CN10-032,12,75,34,Female,2010,J,45,155,CN10-053,0.125,11,25.0032339918926,0
CN10-032,31,97,52,Female,2010,J,55,145,CN10-053,0.125,14.9,37.1562222447615,5
CN10-033,52,120,63,Male,2010,A,65,105,CN08-005,0,8.5,93.6973160353955,2
CN10-033,48,118,63,Male,2010,A,65,95,CN08-005,0,11.6,91.9794063780865,1
CN10-035,17,78,43,Female,2010,J,445,135,CN09-106,0.0810546875,14.1,8.01377599780067,2
CN10-037,13,80,37,Female,2010,J,255,145,CN09-075,0.01171875,13.5,42.7383751004179,4
CN10-038,16,79,39,Male,2010,J,265,135,CN09-075,0.01171875,6.2,11.1903178100362,4
CN10-039,47,119,62,Male,2010,A,35,45,0,0,13.4,88.6880604363346,6
CN10-041,21,93,41,Female,2010,J,215,45,CN09-073,0,20.8,9.18317032533936,1
CN10-041,44,115,51,Female,2011,A,205,105,CN09-073,0,9.9,74.805228445241,5
CN10-042,26,96,48,Female,2010,J,265,35,CN09-037,0,19.8,76.4492984301428,2
CN10-043,20,94,42,Male,2010,J,255,25,CN09-129,0,15.2,44.3234584728084,2
CN10-044,19,89,42,Male,2010,J,235,55,CN09-073,0,21.3,18.7052074524823,5
CN10-045,28,97,48,Female,2010,J,285,85,CN09-137,0,13,40.3246724695643,3
CN10-045,29,95,48,Female,2010,J,265,95,CN09-137,0,18.2,12.1421106901734,2
CN10-045,21,88,46,Female,2010,J,255,75,CN09-137,0,18.4,5.80044792109535,4
CN10-046,42,114,59,Male,2011,A,165,65,CN09-039,0,13.8,79.087066140224,1
CN10-046,48,118,55,Male,2011,A,125,85,CN09-039,0,20.2,60.7558345934664,5
CN10-046,18,86,44,Male,2010,J,205,75,CN09-039,0,11.1,5.19091076054663,2
CN10-047,28,108,51,Female,2010,J,125,55,CN10-030,0.00390625,7.6,17.0192788278787,4
CN10-048,28,106,56,Male,2010,J,45,55,0,0,16.8,13.1911312465981,4
CN10-051,18,90,43,Female,2010,J,65,135,CN10-053,0.125,20.1,10.9988622240809,7
CN10-052,25,98,44,Female,2010,J,25,135,CN10-009,0,12.1,36.1591252191765,3
CN10-053,40,114,64,Female,2010,A,75,125,CN08-071,0.125,18.9,85.0284017789225,1
CN10-054,43,119,56,Male,2011,A,275,105,CN09-132,0.005859375,13.3,83.8736764814309,2
CN10-054,29,99,50,Male,2010,J,225,85,CN09-132,0.005859375,15.1,33.4151867822422,4
CN10-054,47,118,57,Male,2011,A,325,115,CN09-132,0.005859375,15.9,91.2848751777984,2
CN10-054,43,118,60,Male,2011,A,275,125,CN09-132,0.005859375,14.2,88.3394287218821,4
CN10-055,26,98,54,Male,2010,J,195,85,CN09-071,0.07421875,15.4,78.5217620682058,5
CN10-056,27,103,49,Female,2010,J,205,105,CN09-132,0.02734375,6.2,39.5262635558585,4
CN10-057,28,100,52,Male,2010,J,155,85,CN10-004,0.1494140625,17.4,14.5057829110809,3
CN10-058,20,93,48,Female,2010,J,275,125,CN09-075,0.04296875,20.5,13.7640295005994,3
CN10-058,19,92,45,Female,2010,J,285,75,CN09-075,0.04296875,9.3,6.82684812038348,1
CN10-059,27,101,53,Female,2010,J,305,85,CN07-114,0,14.4,9.9240745993457,4
CN10-060,27,99,52,Female,2010,J,325,85,CN07-114,0.0078125,6.7,31.5899360531532,2
CN10-061,28,102,49,Male,2010,J,325,145,CN08-093,0.00390625,8.9,36.330644679689,4
CN10-061,27,102,50,Male,2010,J,335,95,CN08-093,0.00390625,9.5,23.8648791165768,3
CN10-062,25,101,54,Male,2010,J,335,105,CN08-093,0.0625,10.2,12.8770024222427,3
CN10-062,24,96,52,Male,2010,J,295,155,CN08-093,0.0625,13,36.9986748011044,3
CN10-063,39,116,61,Female,2011,A,275,115,CN09-075,0.01171875,10.8,33.7767159158774,4
CN10-063,35,113,58,Female,2011,A,275,55,CN09-075,0.01171875,15.7,21.1742903140777,6
CN10-063,21,93,50,Female,2010,J,295,125,CN09-075,0.01171875,11.4,35.9871004192315,1
CN10-063,22,97,48,Female,2010,J,255,135,CN09-075,0.01171875,10.3,5.76833927672101,2
CN10-063,44,116,57,Female,2011,A,275,95,CN09-075,0.01171875,12.3,23.917018609582,3
CN10-063,41,113,56,Female,2011,A,295,85,CN09-075,0.01171875,11,54.3774671415218,1
CN10-064,21,91,45,Female,2010,J,285,115,CN09-137,0.0009765625,9.4,6.28932304013577,4
CN10-064,21,88,44,Female,2010,J,265,115,CN09-137,0.0009765625,9.6,25.2300034237493,3
CN10-065,39,121,65,Male,2011,A,425,115,CN09-137,0,9.3,64.574218770344,3
CN10-065,46,122,66,Male,2011,A,365,155,CN09-137,0,7.8,79.1689462833464,4
CN10-065,40,116,57,Male,2011,A,395,175,CN09-137,0,12.7,82.4923245067586,5
CN10-065,31,108,57,Male,2010,J,295,115,CN09-137,0,18.5,47.4595104799172,4
CN10-065,32,106,55,Male,2010,J,265,85,CN09-137,0,9.3,34.3048994676632,4
CN10-065,44,118,61,Male,2011,A,345,105,CN09-137,0,12.4,79.2752113491027,3
CN10-066,22,93,45,Male,2010,J,345,135,CN09-107,0.005859375,19.5,50.8154250143442,2
CN10-066,26,93,46,Male,2010,J,345,155,CN09-107,0.005859375,11.8,9.26867697046599,3
CN10-067,20,106,59,Male,2010,J,385,125,CN10-021,0,16.7,14.3417032123864,1
CN10-068,27,102,56,Female,2010,J,385,115,CN10-017,0,16.1,9.45175665650357,1
CN10-068,34,112,63,Female,2011,A,345,145,CN10-017,0,5.3,48.034289495103,2
CN10-068,39,113,57,Female,2011,A,395,105,CN10-017,0,10.5,43.9895780662526,2
CN10-069,37,112,55,Female,2011,A,425,105,CN09-052,0.078125,10.3,68.955084884613,5
CN10-069,39,115,57,Female,2011,A,435,145,CN09-052,0.078125,14.9,83.2296093576097,0
CN10-069,41,115,48,Female,2012,A,425,155,CN09-052,0.078125,18.2,38.2060356763418,4
CN10-069,38,115,45,Female,2012,A,435,105,CN09-052,0.078125,16.6,23.2089679265082,4
CN10-069,23,99,47,Female,2010,J,415,115,CN09-052,0.078125,14.6,28.6062994552377,1
CN10-070,30,100,49,Male,2010,J,425,115,CN09-052,0.078125,6,21.9319889051873,0
CN10-072,20,97,46,Male,2010,J,445,135,CN09-106,0,15.5,11.1000046632625,1
CN10-072,22,97,45,Male,2010,J,435,155,CN09-106,0,8.8,42.9049572347753,2
CN10-073,19,88,44,Male,2010,J,435,135,CN08-089,0.125,8.6,2.4478680315365,2
CN10-074,22,109,53,Male,2010,J,405,105,CN10-017,0,10,27.2933537653082,1
CN10-075,46,118,54,Male,2011,A,75,115,CN09-052,0.078125,10.3,85.4653765657244,3
CN10-075,41,116,55,Male,2011,A,365,115,CN09-052,0.078125,17.9,42.2292296858254,1
CN10-075,27,106,52,Male,2010,J,425,105,CN09-052,0.078125,10.6,25.9534060853194,2
CN10-075,41,114,56,Male,2011,A,135,105,CN09-052,0.078125,21.2,71.4513554250634,5
CN10-076,29,107,54,Male,2010,J,445,105,CN08-089,0.125,11.3,87.360409222777,6
CN10-077,23,98,48,Female,2010,J,385,105,CN10-017,0,9.2,70.6834889838776,1
CN10-078,28,101,51,Male,2010,J,375,105,CN10-017,0,14,26.0292332974855,5
CN10-079,21,93,44,Male,2010,J,355,105,CN09-078,0.015625,12.4,59.4630970802045,4
CN10-080,19,89,49,Female,2010,J,375,85,CN09-078,0.06640625,24.8,51.656140247957,1
CN10-081,21,92,46,Male,2010,J,315,185,CN08-093,0,8.3,14.6799605724327,3
CN10-082,22,94,42,Female,2010,J,375,175,CN09-116,0.03125,17.1,14.0537586736916,2
CN10-083,24,94,46,Female,2010,J,385,175,CN09-059,0.015625,11.2,14.3163581074987,2
CN10-084,19,88,45,Female,2010,J,375,205,CN09-059,0,23.1,9.55166373567763,1
CN10-085,29,102,52,Female,2010,J,405,195,CN09-112,0.078125,14.4,40.5944765351727,2
CN10-086,25,94,45,Male,2010,J,425,195,CN09-118,0,13,15.7311463323216,5
CN10-087,22,90,49,Female,2010,J,435,165,CN10-020,0.126953125,13.9,42.0876537124385,7
CN10-089,21,92,48,Female,2010,J,385,165,CN09-117,0.140625,17.8,6.24922662908686,4
CN10-090,18,90,49,Male,2010,J,375,165,CN09-117,0.140625,12.4,11.9278925434228,3
CN10-091,33,109,53,Male,2011,A,405,135,CN09-064,0.0703125,17.4,32.1897016911382,3
CN10-091,38,107,57,Male,2011,A,385,195,CN09-064,0.0703125,20,65.6838329956543,3
CN10-091,40,112,54,Male,2011,A,405,135,CN09-064,0.0703125,13.8,58.4667486406504,6
CN10-091,15,79,41,Male,2010,J,395,145,CN09-064,0.0703125,16.1,8.64400991331549,2
CN10-091,38,105,54,Male,2011,A,385,185,CN09-064,0.0703125,10.7,83.6303813430381,7
CN10-092,31,107,57,Male,2010,J,375,145,CN09-064,0.001953125,5.9,73.7266850930094,0
CN10-093,26,99,50,Male,2010,J,335,155,CN07-113,0.03125,13.5,16.6922130507023,3
CN10-094,19,92,47,Male,2010,J,305,165,CN08-093,0,11.5,14.8173046366624,3
CN10-095,17,93,44,Male,2010,J,295,165,CN09-138,0,16.7,60.8405276879818,4
CN10-097,15,87,44,Female,2010,J,305,145,CN09-138,0.03125,16.5,18.3850139817646,5
CN10-097,34,118,58,Female,2011,A,315,145,CN09-138,0.03125,10.4,46.8700653072987,1
CN10-097,35,112,59,Female,2011,A,305,135,CN09-138,0.03125,7.9,69.1129831399107,4
CN10-098,40,117,61,Female,2011,A,325,125,CN09-138,0,15,78.001960521113,4
CN10-098,34,114,54,Female,2011,A,325,145,CN09-138,0,10.1,64.4514890219931,1
CN10-098,22,101,54,Female,2010,J,325,155,CN09-138,0,13.1,50.6227408177239,2
CN10-098,42,117,62,Female,2011,A,325,155,CN09-138,0,12.9,33.0903544019504,6
CN10-098,36,113,58,Female,2011,A,325,125,CN09-138,0,9.7,45.3767000028812,5
CN10-102,21,96,47,Male,2010,J,265,105,CN09-075,0.04296875,16.3,61.8077889918692,1
CN11-001,40,113,51,Female,2011,A,35,85,CN10-002,0,18.2,77.5480369627527,0
CN11-001,44,114,57,Female,2011,A,35,55,CN10-002,0,7.8,65.1870961283652,4
CN11-002,43,116,56,Male,2011,A,75,75,0,0,11.8,55.3831347680766,3
CN11-003,38,115,57,Male,2011,A,35,95,CN09-138,0,15.1,65.4875664082752,3
CN11-003,42,117,59,Male,2011,A,95,75,CN09-138,0,20.9,70.4707335179302,1
CN11-003,42,117,61,Male,2011,A,75,125,CN09-138,0,10.6,69.8578393541978,2
CN11-004,46,114,54,Female,2011,A,75,85,CN10-030,0,13.9,71.3126895599583,5
CN11-004,39,117,58,Female,2011,A,75,85,CN10-030,0,9.7,56.1953837627083,3
CN11-004,44,114,58,Female,2012,A,65,65,CN10-030,0,13.1,95.3577743108383,3
CN11-004,40,112,55,Female,2011,A,85,65,CN10-030,0,15.7,9.27080189858352,2
CN11-004,50,115,59,Female,2012,A,95,45,CN10-030,0,10.8,86.7640999779705,3
CN11-004,51,116,53,Female,2012,A,75,95,CN10-030,0,21.5,83.488355684053,4
CN11-004,52,118,56,Female,2012,A,105,65,CN10-030,0,16.5,85.1818258192611,5
CN11-004,52,116,59,Female,2012,A,65,85,CN10-030,0,14,80.0567073272698,3
CN11-004,48,120,57,Female,2012,A,55,65,CN10-030,0,19,81.8584407569642,2
CN11-004,43,121,59,Female,2012,A,75,85,CN10-030,0,16.3,78.3905968918706,3
CN11-005,42,114,59,Male,2011,A,135,95,0,0,10.6,70.9966213400575,4
CN11-005,42,116,58,Male,2012,A,115,75,0,0,11.8,51.4997550889621,2
CN11-005,39,114,61,Male,2012,A,135,115,0,0,7.5,71.4765270902579,1
CN11-005,42,114,60,Male,2011,A,115,55,0,0,11.8,66.7144294433375,3
CN11-005,38,112,61,Male,2011,A,195,85,0,0,15.5,71.8552203613081,2
CN11-006,37,110,54,Female,2011,A,155,75,CN09-084,0,12.4,54.532664601096,4
CN11-006,35,104,53,Female,2011,A,165,85,CN09-084,0,13.7,36.4581888010221,2
CN11-007,33,112,52,Female,2011,A,195,65,CN10-026,0,16,36.915936184046,3
CN11-008,43,115,64,Male,2011,A,265,35,0,0,12.9,56.3186748854644,1
CN11-009,51,115,56,Female,2011,A,65,85,CN09-098,0,12.7,87.9561360417314,5
CN11-013,40,118,56,Female,2011,A,285,35,0,0,5.7,64.5384821589849,5
CN11-014,48,119,60,Male,2011,A,285,45,0,0,9.5,49.9783675241618,2
CN11-015,47,122,62,Male,2011,A,325,105,0,0,18.1,79.7307298956859,3
CN11-015,47,124,66,Male,2011,A,445,95,0,0,10.4,58.8573234440065,7
CN11-018,46,113,52,Female,2011,A,365,145,CN09-064,0,16,93.784262084466,4
CN11-018,44,115,58,Female,2011,A,375,145,CN09-064,0,14.7,70.3585523936508,3
CN11-018,48,114,54,Female,2011,A,345,135,CN09-064,0,4.5,42.895429222486,0
CN11-019,45,116,61,Male,2011,A,375,135,0,0,13.4,86.2201518164353,2
CN11-021,41,114,59,Male,2011,A,445,115,CN09-112,0,12,54.03830720047,2
CN11-023,36,109,58,Female,2011,A,385,175,CN09-059,0,12.8,72.471823105589,4
CN11-023,38,115,61,Female,2011,A,385,175,CN09-059,0,18.5,70.5067294579408,5
CN11-025,26,97,49,Female,2011,J,55,125,0,0,5.7,4.2708123969781,3
CN11-026,48,120,59,Male,2011,A,65,85,0,0,16.1,63.1536622482839,2
CN11-027,19,92,44,Female,2011,J,115,95,0,0,15.1,9.39486321703571,2
CN11-028,39,115,50,Male,2012,A,215,85,CN10-004,0,17,57.9629410668686,2
CN11-028,41,117,44,Male,2013,A,155,115,CN10-004,0,14.9,70.9563970128201,0
CN11-028,43,117,48,Male,2013,A,225,75,CN10-004,0,12.3,97.0077721796052,4
CN11-028,44,121,48,Male,2013,A,335,145,CN10-004,0,21.7,54.2084195573116,3
CN11-028,42,119,45,Male,2013,A,355,135,CN10-004,0,12.2,51.2783471757018,1
CN11-028,43,115,45,Male,2013,A,225,75,CN10-004,0,20.9,57.0571669965574,7
CN11-028,43,122,47,Male,2013,A,275,115,CN10-004,0,15.7,62.14277990928,1
CN11-028,38,118,42,Male,2013,A,335,135,CN10-004,0,6.4,45.4333217930291,2
CN11-028,44,117,48,Male,2012,A,295,135,CN10-004,0,12,83.1197237749722,3
CN11-028,40,116,46,Male,2013,A,375,185,CN10-004,0,9.2,62.3900184993163,4
CN11-028,44,117,46,Male,2013,A,355,135,CN10-004,0,18.1,49.6075771401337,3
CN11-028,41,114,51,Male,2012,A,165,75,CN10-004,0,10.8,82.5355193369719,4
CN11-028,42,117,49,Male,2012,A,135,85,CN10-004,0,15.7,49.2045478484104,1
CN11-028,46,118,42,Male,2013,A,375,185,CN10-004,0,12.7,66.3651415799535,4
CN11-028,21,90,41,Male,2011,J,155,95,CN10-004,0,12.7,48.9462647186861,3
CN11-030,17,86,39,Female,2011,J,145,135,CN10-004,0,14.8,9.13727799061328,2
CN11-031,42,114,57,Female,2012,A,175,85,CN10-063,0,11.7,77.0370703171701,4
CN11-031,37,115,56,Female,2012,A,185,75,CN10-063,0,11.9,39.430064096182,4
CN11-031,45,115,59,Female,2012,A,185,85,CN10-063,0,9,79.9571985049152,2
CN11-031,22,93,46,Female,2011,J,205,95,CN10-063,0,8.9,40.867359987073,2
CN11-031,39,118,58,Female,2012,A,155,85,CN10-063,0,19.6,74.6879216109247,1
CN11-034,49,117,59,Male,2012,A,145,95,CN11-006,0.0625,13.8,46.6365307175253,1
CN11-034,50,121,58,Male,2012,A,85,65,CN11-006,0.0625,15,77.8760768518656,5
CN11-037,25,101,56,Male,2011,J,255,85,CN09-137,0,10.2,44.2837345346207,2
CN11-037,29,104,55,Male,2011,J,285,85,CN09-137,0,15,2.78703745216132,1
CN11-038,28,100,54,Male,2011,J,265,95,CN09-137,0,11.9,16.5762816028688,1
CN11-038,27,100,56,Male,2011,J,325,75,CN09-137,0,12.8,15.5629996273412,5
CN11-039,45,118,56,Female,2011,A,155,25,CN08-076,0,5.9,84.2339715426929,2
CN11-040,42,116,49,Male,2012,A,315,85,0,0,7.5,67.7486543143682,1
CN11-040,43,118,51,Male,2012,A,145,75,0,0,9.9,50.5760833900545,5
CN11-040,42,116,53,Male,2012,A,135,105,0,0,10.1,45.1125704647407,5
CN11-040,42,109,53,Male,2012,A,195,65,0,0,12,75.9795995432993,2
CN11-040,42,118,55,Male,2012,A,375,105,0,0,15.3,38.9130457250008,5
CN11-041,17,89,45,Male,2011,J,365,185,CN11-023,0.0126953125,9.1,10.6370187964069,4
CN11-041,28,105,48,Male,2011,J,345,135,CN11-023,0.0126953125,14.2,19.2304640348804,6
CN11-043,21,89,46,Male,2011,J,405,175,CN11-023,0.0126953125,15.9,10.8726903667739,4
CN11-044,27,104,52,Male,2011,J,305,145,CN10-097,0.001953125,13.2,32.8291572246976,3
CN11-044,32,108,54,Male,2011,J,325,115,CN10-097,0.001953125,19.2,38.7675565444019,2
CN11-045,35,110,62,Female,2011,A,325,165,0,0,8.5,73.3979962534962,0
CN11-045,36,114,61,Female,2012,A,315,125,0,0,14.9,38.7600269158307,4
CN11-045,38,114,61,Female,2012,A,325,165,0,0,10,18.5118011773916,2
CN11-045,34,114,61,Female,2012,A,305,155,0,0,8.6,46.8928971330934,2
CN11-045,33,113,58,Female,2012,A,315,135,0,0,13.5,57.431676668766,6
CN11-045,37,108,63,Female,2011,A,305,135,0,0,20.2,42.9559758502762,2
CN11-046,25,101,53,Male,2011,J,315,135,CN10-097,0.0078125,12,45.8146733534496,5
CN11-047,28,109,58,Female,2011,J,365,115,CN10-068,0.00439453125,5.8,68.3285712010506,2
CN11-048,22,93,50,Male,2011,J,375,125,CN10-068,0,9.2,15.1651297648293,1
CN11-050,41,118,67,Male,2011,A,395,95,0,0,10,59.1980038364972,6
CN11-051,20,90,50,Female,2011,J,385,105,CN10-068,0,11.5,1.97131615442741,2
CN11-052,21,91,46,Male,2011,J,305,105,CN09-137,0.01171875,10.8,41.9562997980559,3
CN12-001,44,117,53,Female,2012,A,155,55,CN11-039,0.0400390625,11.3,61.9784624929679,3
CN12-001,48,118,53,Female,2012,A,155,65,CN11-039,0.0400390625,17.4,92.5064733046077,5
CN12-001,42,116,54,Female,2012,A,145,55,CN11-039,0.0400390625,17.2,35.1079180200562,4
CN12-002,38,112,49,Female,2012,A,225,75,0,0,14.2,48.6418417127725,6
CN12-002,32,108,50,Female,2012,A,205,95,0,0,14.3,31.7309954579008,2
CN12-002,36,108,52,Female,2012,A,225,85,0,0,13.1,51.4560939578755,1
CN12-003,33,116,55,Female,2013,A,325,125,CN10-098,0.00048828125,18.2,63.2847872582651,1
CN12-003,34,113,57,Female,2012,A,345,145,CN10-098,0.00048828125,11,70.8665439949624,3
CN12-003,37,113,54,Female,2012,A,275,85,CN10-098,0.00048828125,10.8,41.6497505156913,1
CN12-003,41,115,55,Female,2012,A,355,105,CN10-098,0.00048828125,14.7,48.6355594579749,4
CN12-003,34,112,53,Female,2012,A,265,75,CN10-098,0.00048828125,9.1,26.0346239603708,1
CN12-003,38,116,54,Female,2013,A,295,85,CN10-098,0.00048828125,12.4,38.0114049609372,1
CN12-003,37,115,62,Female,2013,A,275,125,CN10-098,0.00048828125,19,81.7636566995567,3
CN12-003,37,114,57,Female,2012,A,275,65,CN10-098,0.00048828125,22.3,79.1332693187979,3
CN12-003,31,113,53,Female,2012,A,275,65,CN10-098,0.00048828125,13.5,13.8724384691967,2
CN12-003,40,114,53,Female,2013,A,265,105,CN10-098,0.00048828125,13.5,54.1805815674817,2
CN12-003,35,113,54,Female,2012,A,285,95,CN10-098,0.00048828125,5.3,68.5998532955475,2
CN12-003,33,117,56,Female,2013,A,325,105,CN10-098,0.00048828125,15.7,52.0900373169199,2
CN12-003,33,116,56,Female,2012,A,345,105,CN10-098,0.00048828125,8.7,43.2829910213338,5
CN12-003,37,114,56,Female,2012,A,275,105,CN10-098,0.00048828125,12.6,34.0665879052891,2
CN12-003,35,115,55,Female,2012,A,265,115,CN10-098,0.00048828125,14.7,48.6270258407321,1
CN12-003,34,114,53,Female,2012,A,275,75,CN10-098,0.00048828125,8,62.594707123872,4
CN12-003,32,117,54,Female,2013,A,295,125,CN10-098,0.00048828125,14.7,30.5426205026622,5
CN12-003,43,116,56,Female,2013,A,315,105,CN10-098,0.00048828125,18.7,77.3204952512718,5
CN12-003,39,115,56,Female,2013,A,255,105,CN10-098,0.00048828125,10.5,95.641876771367,3
CN12-003,35,115,57,Female,2012,A,285,55,CN10-098,0.00048828125,9.9,63.703764203598,3
CN12-003,33,117,54,Female,2013,A,255,145,CN10-098,0.00048828125,21,76.1700332436045,0
CN12-003,30,119,58,Female,2013,A,265,105,CN10-098,0.00048828125,13.5,22.9821050998945,7
CN12-003,38,115,55,Female,2013,A,265,125,CN10-098,0.00048828125,14.6,81.1199153313176,3
CN12-003,37,117,58,Female,2013,A,255,125,CN10-098,0.00048828125,19.5,56.8174416202315,1
CN12-004,39,119,56,Female,2012,A,225,55,0,0,14.5,64.1352717927675,2
CN12-004,43,120,55,Female,2013,A,215,95,0,0,15.6,68.6785763367474,1
CN12-004,41,118,54,Female,2013,A,235,55,0,0,8,72.4800172279328,2
CN12-004,42,112,48,Female,2013,A,195,105,0,0,12.4,75.1946565541862,1
CN12-004,41,119,55,Female,2013,A,225,65,0,0,10,75.4329445499559,3
CN12-004,41,109,56,Female,2013,A,235,55,0,0,19.9,46.2849774572188,2
CN12-004,40,120,56,Female,2013,A,205,105,0,0,11.6,72.7892522059972,3
CN12-004,37,117,53,Female,2012,A,225,55,0,0,15.4,17.6807329061366,1
CN12-005,37,117,54,Female,2012,A,245,55,CN11-006,0.0625,12.8,76.4479208131407,2
CN12-005,38,117,55,Female,2012,A,195,65,CN11-006,0.0625,15,59.3421386190406,3
CN12-006,50,119,56,Male,2012,A,35,155,CN11-004,0.001708984375,14.1,75.6910483758959,3
CN12-006,46,123,56,Male,2012,A,35,155,CN11-004,0.001708984375,15.1,73.863697769433,1
CN12-007,36,108,48,Female,2012,A,55,105,CN11-001,0,11.2,45.809368161833,2
CN12-007,41,114,48,Female,2012,A,45,95,CN11-001,0,13.1,23.0647762324678,2
CN12-007,35,110,48,Female,2012,A,55,95,CN11-001,0,9.4,79.737015324163,4
CN12-008,42,115,58,Male,2012,A,265,105,CN11-023,0.0126953125,11.1,88.3141509412334,2
CN12-009,33,110,57,Female,2012,A,195,105,0,0,14.3,75.6208751640191,7
CN12-009,35,113,52,Female,2012,A,195,125,0,0,12.9,8.44341973035862,3
CN12-010,48,119,58,Male,2012,A,325,85,0,0,11.5,79.7583144738945,4
CN12-011,44,119,59,Male,2012,A,325,95,CN12-009,0,8.9,93.8883620475273,4
CN12-012,39,115,59,Male,2012,A,325,105,0,0,12.7,51.9190918078831,4
CN12-013,49,118,60,Male,2012,A,205,85,0,0,13.6,88.7620930729163,2
CN12-013,44,118,59,Male,2012,A,235,45,0,0,19.3,79.0310447676193,2
CN12-013,45,120,59,Male,2012,A,225,75,0,0,12.3,72.6941889581266,3
CN12-013,46,123,60,Male,2012,A,365,155,0,0,16.8,46.4244770585921,3
CN12-013,51,119,62,Male,2012,A,335,105,0,0,5.6,98.4570771488169,3
CN12-013,47,119,60,Male,2012,A,315,155,0,0,16,46.48586362921,0
CN12-014,40,115,58,Male,2012,A,385,155,CN11-023,0.0625,18.4,45.5609122838083,4
CN12-014,41,118,59,Male,2012,A,385,135,CN11-023,0.0625,11.5,60.9399072628387,4
CN12-014,39,121,58,Male,2013,A,395,175,CN11-023,0.0625,15.6,54.0001554134313,1
CN12-014,37,115,58,Male,2012,A,405,145,CN11-023,0.0625,13.3,56.6837527998724,3
CN12-014,41,117,56,Male,2013,A,405,135,CN11-023,0.0625,12.6,76.5327414676225,1
CN12-014,40,116,57,Male,2012,A,405,135,CN11-023,0.0625,14.5,40.8831519205739,2
CN12-014,39,116,59,Male,2012,A,385,95,CN11-023,0.0625,16.9,91.8358478748346,1
CN12-014,43,122,61,Male,2013,A,365,165,CN11-023,0.0625,16,50.438652601028,3
CN12-014,41,121,61,Male,2013,A,375,125,CN11-023,0.0625,11.3,31.9477667432921,6
CN12-014,51,115,54,Male,2012,A,385,155,CN11-023,0.0625,12.5,81.0143806037814,3
CN12-015,47,117,53,Female,2012,A,365,95,0,0,6,76.9418049520241,4
CN12-015,46,121,53,Female,2013,A,375,85,0,0,14.6,31.5444707202015,6
CN12-015,46,117,53,Female,2013,A,375,125,0,0,15.7,45.6241450326021,5
CN12-015,38,114,51,Female,2012,A,375,125,0,0,11.5,37.3052584175162,3
CN12-015,41,117,56,Female,2012,A,355,105,0,0,12.4,76.3729560781685,7
CN12-015,37,116,56,Female,2012,A,365,115,0,0,12.3,25.0291054312291,4
CN12-016,46,121,62,Male,2012,A,385,155,0,0,13.2,58.743222497256,3
CN12-016,50,117,60,Male,2012,A,315,95,0,0,13.6,73.131579043244,5
CN12-016,51,117,63,Male,2012,A,445,125,0,0,20.1,77.4456365412212,2
CN12-016,46,121,64,Male,2012,A,365,135,0,0,22,66.2048278213206,3
CN12-016,52,118,62,Male,2012,A,265,105,0,0,10.6,52.4290381740496,0
CN12-016,46,122,62,Male,2012,A,445,95,0,0,16.4,81.0138089504958,4
CN12-016,44,116,63,Male,2012,A,375,165,0,0,18.6,63.3802461526062,5
CN12-016,51,118,62,Male,2012,A,405,175,0,0,11.7,89.6944020100665,3
CN12-017,22,90,43,Female,2012,J,195,85,CN11-031,0,18.3,21.12496660016,5
CN12-017,18,109,53,Female,2012,J,95,75,CN11-031,0,16,32.5049791023747,5
CN12-018,47,119,58,Male,2012,A,55,55,0,0,17.5,56.0023249224674,3
CN12-018,47,118,57,Male,2012,A,65,95,0,0,14.1,89.277268861189,4
